roundID,gameID,trialNum,block,selectionMadeAt,correct,stage_started,stage_ended,playerID,renderedAt
01M0WY9688S44V0CKEM1E0Z0CG,01M0WWQAZPP7VBJF1WXDE2YKFW,25,3,1787679888930,TRUE,2026-08-25T17:44:07Z,2026-08-25T17:44:48Z,01M0WY2T8PBZPVGKC7BWFHJ59J,1787679848510
01M0WY9688S44V0CKEM1E0Z0CG,01M0WWQAZPP7VBJF1WXDE2YKFW,25,3,1787679888930,TRUE,2026-08-25T17:44:07Z,2026-08-25T17:44:48Z,01M0WXSYNRXCYGT80QAR430CBD,1787679848109
01M0WXAW6PTDV3M2088Z1XCY5N,01M0WWQ74H7CSGCPAHPDSCJ0PV,43,4,1787678768657,TRUE,2026-08-25T17:25:56Z,2026-08-25T17:26:08Z,01M0WX667JRE4461924BYZ6YJ1,1787678756968
01M0WXAW6PTDV3M2088Z1XCY5N,01M0WWQ74H7CSGCPAHPDSCJ0PV,43,4,1787678768657,TRUE,2026-08-25T17:25:56Z,2026-08-25T17:26:08Z,01M0WX9MXH1SX7Q50079HW9F7E,1787678757107
01M0WXAW6YYZQTD5X1XXN5NZ4K,01M0WWQ74H7CSGCPAHPDSCJ0PV,2,1,1787677797956,TRUE,2026-08-25T17:09:40Z,2026-08-25T17:09:57Z,01M0WX9MXH1SX7Q50079HW9F7E,1787677780757
01M0WXAW6YYZQTD5X1XXN5NZ4K,01M0WWQ74H7CSGCPAHPDSCJ0PV,2,1,1787677797956,TRUE,2026-08-25T17:09:40Z,2026-08-25T17:09:57Z,01M0WX667JRE4461924BYZ6YJ1,1787677780545
01M0WXGEBVBSBERJS28AMCMGWM,01M0WWQ74ND1AHANTF309RNWJE,9,1,NA,FALSE,2026-08-25T17:16:20Z,2026-08-25T17:17:20Z,01M0WWVKKHKMSSWB9WS1N6GRNZ,1787678180738
01M0WY4EZ6R5AE8C9WPZ8V45HB,01M0WWQ9XVXJV1JR4118CY5W09,35,3,1787678797168,TRUE,2026-08-25T17:26:19Z,2026-08-25T17:26:37Z,01M0WY0C090AZDG2K9X542KKDB,1787678779839
01M0WY4EZ6R5AE8C9WPZ8V45HB,01M0WWQ9XVXJV1JR4118CY5W09,35,3,1787678797168,TRUE,2026-08-25T17:26:19Z,2026-08-25T17:26:37Z,01M0WY0ENCGBGZ9MKY7CZKA71D,1787678780010
01M0WY7GA4FPC9GGZ9HZ3TZ5ZS,01M0WWQ9XW83PGVA4HF3WT9HVR,41,4,1787679819554,TRUE,2026-08-25T17:43:08Z,2026-08-25T17:43:40Z,01M0WXR5QX7RT0467EJCPJ9Y2Y,1787679788649
01M0WY7GA4FPC9GGZ9HZ3TZ5ZS,01M0WWQ9XW83PGVA4HF3WT9HVR,41,4,1787679819554,TRUE,2026-08-25T17:43:08Z,2026-08-25T17:43:40Z,01M0WY0ECEQWZG8FEZD72ENETD,1787679788409
01M0WXAW4TBKW0X3CPSVPSAWN1,01M0WWQ74H7CSGCPAHPDSCJ0PV,22,2,1787678348547,TRUE,2026-08-25T17:18:54Z,2026-08-25T17:19:08Z,01M0WX9MXH1SX7Q50079HW9F7E,1787678334071
01M0WXAW4TBKW0X3CPSVPSAWN1,01M0WWQ74H7CSGCPAHPDSCJ0PV,22,2,1787678348547,TRUE,2026-08-25T17:18:54Z,2026-08-25T17:19:08Z,01M0WX667JRE4461924BYZ6YJ1,1787678334042
01M0WY4EZ5DRTYJZN8QAH74C6E,01M0WWQ9XVXJV1JR4118CY5W09,33,3,1787678762072,TRUE,2026-08-25T17:25:49Z,2026-08-25T17:26:02Z,01M0WY0ENCGBGZ9MKY7CZKA71D,1787678749909
01M0WY4EZ5DRTYJZN8QAH74C6E,01M0WWQ9XVXJV1JR4118CY5W09,33,3,1787678762072,TRUE,2026-08-25T17:25:49Z,2026-08-25T17:26:02Z,01M0WY0C090AZDG2K9X542KKDB,1787678749732
01M0WY7G70RJ6BEM6PJX0VQ12E,01M0WWQ9XW83PGVA4HF3WT9HVR,17,2,1787679226536,TRUE,2026-08-25T17:33:16Z,2026-08-25T17:33:47Z,01M0WXR5QX7RT0467EJCPJ9Y2Y,1787679196163
01M0WY7G70RJ6BEM6PJX0VQ12E,01M0WWQ9XW83PGVA4HF3WT9HVR,17,2,1787679226536,TRUE,2026-08-25T17:33:16Z,2026-08-25T17:33:47Z,01M0WY0ECEQWZG8FEZD72ENETD,1787679196009
01M0WY7G8DGN0TZWCM79P6TSFG,01M0WWQ9XW83PGVA4HF3WT9HVR,33,3,1787679631938,TRUE,2026-08-25T17:40:19Z,2026-08-25T17:40:32Z,01M0WXR5QX7RT0467EJCPJ9Y2Y,1787679619991
01M0WY7G8DGN0TZWCM79P6TSFG,01M0WWQ9XW83PGVA4HF3WT9HVR,33,3,1787679631938,TRUE,2026-08-25T17:40:19Z,2026-08-25T17:40:32Z,01M0WY0ECEQWZG8FEZD72ENETD,1787679619734
01M0WY8D5H19JVCFN9TJ651611,01M0WWQ9XT2Q7RF2RHNCTTRDNK,32,3,1787679810204,TRUE,2026-08-25T17:42:56Z,2026-08-25T17:43:30Z,01M0WY1FH5WQS14DQ3V446M8AM,1787679776842
