id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,status,statusLastChangedAt,timerID,timerIDLastChangedAt
01JFG0DYV4NEJHWT1MY6BEX8VW,01JFG0D3V0MVAGGZPMBD2CTE5E,2024-12-19T11:46:14.244951-06:00,3,2024-12-19T11:46:14.244951-06:00,true,2024-12-19T11:50:43.475881-06:00,,,01JFG0D3VKMADYW0PGQ4ZW6MX2,2024-12-19T11:46:14.244951-06:00,1,2024-12-19T11:46:14.244951-06:00,true,2024-12-19T11:50:40.466599-06:00,feedback,2024-12-19T11:46:14.244951-06:00,01JFG0DYSNNRDCAMV3F1HEDKKG,2024-12-19T11:46:14.244951-06:00,true,2024-12-19T11:50:40.456442-06:00,true,2024-12-19T11:50:40.470729-06:00,,,01JFG0DYV4NEJHWT1MXET7XBVJ,2024-12-19T11:46:14.244951-06:00
01JFG0DYY42ADRKCGKS9JDJXBA,01JFG0D3V0MVAGGZPMBD2CTE5E,2024-12-19T11:46:14.340352-06:00,3,2024-12-19T11:46:14.340352-06:00,false,2024-12-19T11:46:14.340352-06:00,,,01JFG0D3VKMADYW0PGQ4ZW6MX2,2024-12-19T11:46:14.340352-06:00,1,2024-12-19T11:46:14.340352-06:00,,,feedback,2024-12-19T11:46:14.340352-06:00,01JFG0DYSWZSR3MR72Q6HS59WX,2024-12-19T11:46:14.340352-06:00,false,2024-12-19T11:46:14.340352-06:00,,,,,01JFG0DYY3DAJP2H21T1AVF7HC,2024-12-19T11:46:14.340352-06:00
01JFG0DYZ3EY12085PGS2F13SF,01JFG0D3V0MVAGGZPMBD2CTE5E,2024-12-19T11:46:14.371791-06:00,3,2024-12-19T11:46:14.371791-06:00,false,2024-12-19T11:46:14.371791-06:00,,,01JFG0D3VKMADYW0PGQ4ZW6MX2,2024-12-19T11:46:14.371791-06:00,1,2024-12-19T11:46:14.371791-06:00,,,feedback,2024-12-19T11:46:14.371791-06:00,01JFG0DYSZADK8AZK2N9E1RGC7,2024-12-19T11:46:14.371791-06:00,false,2024-12-19T11:46:14.371791-06:00,,,,,01JFG0DYZ3EY12085PG9RT77VD,2024-12-19T11:46:14.371791-06:00
01JFG0RT52Q98CZ324DJV3SJTX,01JFG0FCJREX0CTAQCM25KXGZ7,2024-12-19T11:52:09.89021-06:00,3,2024-12-19T11:52:09.89021-06:00,false,2024-12-19T11:52:09.89021-06:00,,,01JFG0FCKBBN6NKRZP52T00QDN,2024-12-19T11:52:09.89021-06:00,1,2024-12-19T11:52:09.89021-06:00,,,feedback,2024-12-19T11:52:09.89021-06:00,01JFG0RT12Y337A99TYT2P5Z3D,2024-12-19T11:52:09.89021-06:00,false,2024-12-19T11:52:09.89021-06:00,,,,,01JFG0RT515Z07GQNT469GXXT6,2024-12-19T11:52:09.89021-06:00
01JFG6RMYB7PQF65YXSXD6S5YJ,01JFG6QC0921CXW5FF4967Q056,2024-12-19T13:36:56.011552-06:00,3,2024-12-19T13:36:56.011552-06:00,false,2024-12-19T13:36:56.011552-06:00,,,01JFG6QC12SF7XMRKQ7J4H2WNJ,2024-12-19T13:36:56.011552-06:00,1,2024-12-19T13:36:56.011552-06:00,,,feedback,2024-12-19T13:36:56.011552-06:00,01JFG6RMS8NHZ4BN5H5B1DW7YN,2024-12-19T13:36:56.011552-06:00,false,2024-12-19T13:36:56.011552-06:00,,,,,01JFG6RMYAN7WZ30EYG8A125HF,2024-12-19T13:36:56.011552-06:00
01JFG74E9B6QDTJK0PW7Z63JRY,01JFG738MV5TW8KEPMZJG8KZ91,2024-12-19T13:43:22.411155-06:00,3,2024-12-19T13:43:22.411155-06:00,false,2024-12-19T13:43:22.411155-06:00,,,01JFG738NCJ8HA0GZ6DND9RMRW,2024-12-19T13:43:22.411155-06:00,1,2024-12-19T13:43:22.411155-06:00,,,feedback,2024-12-19T13:43:22.411155-06:00,01JFG74E6R35ZVH2HY4T2EBTWX,2024-12-19T13:43:22.411155-06:00,false,2024-12-19T13:43:22.411155-06:00,,,,,01JFG74E9AD1VCJRNCVSSW42MX,2024-12-19T13:43:22.411155-06:00
01JFG74EA5NG5MEJE1AFVYE6E2,01JFG738MV5TW8KEPMZJG8KZ91,2024-12-19T13:43:22.437156-06:00,3,2024-12-19T13:43:22.437156-06:00,false,2024-12-19T13:43:22.437156-06:00,,,01JFG738NCJ8HA0GZ6DND9RMRW,2024-12-19T13:43:22.437156-06:00,1,2024-12-19T13:43:22.437156-06:00,,,feedback,2024-12-19T13:43:22.437156-06:00,01JFG74E6R35ZVH2HY59VV15Z1,2024-12-19T13:43:22.437156-06:00,false,2024-12-19T13:43:22.437156-06:00,,,,,01JFG74EA4GEYJXXB3DZ97BDFH,2024-12-19T13:43:22.437156-06:00
01JFG0DYW936EJD3GQFVWKFCST,01JFG0D3V0MVAGGZPMBD2CTE5E,2024-12-19T11:46:14.281186-06:00,60,2024-12-19T11:46:14.281186-06:00,false,2024-12-19T11:46:14.281186-06:00,,,01JFG0D3VKMADYW0PGQ4ZW6MX2,2024-12-19T11:46:14.281186-06:00,0,2024-12-19T11:46:14.281186-06:00,,,selection,2024-12-19T11:46:14.281186-06:00,01JFG0DYSR1SAWZYJ4JGG5XHX7,2024-12-19T11:46:14.281186-06:00,false,2024-12-19T11:46:14.281186-06:00,,,,,01JFG0DYW7XQT9K6Q4B4JW4VPN,2024-12-19T11:46:14.281186-06:00
01JFG0DYZC0GV377EQZK5G3WZR,01JFG0D3V0MVAGGZPMBD2CTE5E,2024-12-19T11:46:14.380412-06:00,60,2024-12-19T11:46:14.380412-06:00,false,2024-12-19T11:46:14.380412-06:00,,,01JFG0D3VKMADYW0PGQ4ZW6MX2,2024-12-19T11:46:14.380412-06:00,0,2024-12-19T11:46:14.380412-06:00,,,selection,2024-12-19T11:46:14.380412-06:00,01JFG0DYT0HD3TRGJ2EZTJJX7E,2024-12-19T11:46:14.380412-06:00,false,2024-12-19T11:46:14.380412-06:00,,,,,01JFG0DYZBQTXJ8V7T0AD8ED4K,2024-12-19T11:46:14.380412-06:00
01JFG0RT3H513RR816FDXKHNV0,01JFG0FCJREX0CTAQCM25KXGZ7,2024-12-19T11:52:09.841969-06:00,60,2024-12-19T11:52:09.841969-06:00,false,2024-12-19T11:52:09.841969-06:00,,,01JFG0FCKBBN6NKRZP52T00QDN,2024-12-19T11:52:09.841969-06:00,0,2024-12-19T11:52:09.841969-06:00,,,selection,2024-12-19T11:52:09.841969-06:00,01JFG0RT0MEE3JGQ46APKHWR4Y,2024-12-19T11:52:09.841969-06:00,false,2024-12-19T11:52:09.841969-06:00,,,,,01JFG0RT3GV3D3X63SGKKZWHFH,2024-12-19T11:52:09.841969-06:00
