roundID,gameID,trialNum,block,selectionMadeAt,correct,stage_started,stage_ended,playerID,renderedAt
01M1PWGHYPVJ8TZDBPH0382NJ2,01M1PVPXF8XP3FTSCWE2SZ4KAJ,7,1,1788549401609,TRUE,2026-09-04T19:16:06Z,2026-09-04T19:16:41Z,01M1PVW253SKBG4X7GTPVKZWRC,1788549365607
01M1PW2VN7R3FH25H0BDA468PQ,01M1PVPTMT2TF5TMW6DY08RG1A,33,3,1788549716458,TRUE,2026-09-04T19:21:49Z,2026-09-04T19:21:57Z,01M1PVVYCG3ZV9Y0QVDS434K08,1788549708828
01M1PW2VN7R3FH25H0BDA468PQ,01M1PVPTMT2TF5TMW6DY08RG1A,33,3,1788549716458,TRUE,2026-09-04T19:21:49Z,2026-09-04T19:21:57Z,01M1PVVTHSCRB56WAFX0KRCSX2,1788549709287
01M1PW3GRB6B2ZPQ9YXV86G1FY,01M1PVPVN58XQ8WD43NR9G03HY,42,4,NA,NA,NA,2026-09-04T18:50:11Z,NA,NA
01M1PW3GV6MDPHDAWYR49FGTNV,01M1PVPVN58XQ8WD43NR9G03HY,28,3,NA,NA,NA,2026-09-04T18:50:11Z,NA,NA
01M1PW3H1PDGYQRX71NXAD5P05,01M1PVPVN58XQ8WD43NR9G03HY,5,1,NA,NA,NA,2026-09-04T18:50:10Z,NA,NA
01M1PW6Y7803NYNZ7ZBYRFMPY7,01M1PVPWEJQS052PE7X7E1TZK9,22,2,1788549009461,TRUE,2026-09-04T19:09:54Z,2026-09-04T19:10:09Z,01M1PVVX5KFM5CFX55QQRWNDX8,1788548994938
01M1PW6Y7803NYNZ7ZBYRFMPY7,01M1PVPWEJQS052PE7X7E1TZK9,22,2,1788549009461,TRUE,2026-09-04T19:09:54Z,2026-09-04T19:10:09Z,01M1PVW75JX1QRKD2FQCCBJ017,1788548995542
01M1PW7F3AKQ293F1CKS9A2KNQ,01M1PVPWZ7KQZN2DHXW0TTKG9P,1,1,1788548529948,TRUE,2026-09-04T19:01:39Z,2026-09-04T19:02:12Z,01M1PVZ3NBFP4RQAMM34F5EPHD,1788548498069
01M1PW7F3AKQ293F1CKS9A2KNQ,01M1PVPWZ7KQZN2DHXW0TTKG9P,1,1,1788548529948,TRUE,2026-09-04T19:01:39Z,2026-09-04T19:02:12Z,01M1PVVTM3JYE18KKXW2DCV15S,1788548499538
01M1PWBR47XM1KDRBJ6ZES32JW,01M1PVPY0135RYKX6QNWJW9HQ7,16,2,1788548999599,TRUE,2026-09-04T19:09:37Z,2026-09-04T19:10:00Z,01M1PVV5BA5A9YAQJQ9SAGP2BW,1788548977141
