roundID,correct,gameID,index,numTrials,repNum,response,target,targetNum,trialNum,tangramURLs,contextStructure,kept_game,playerID,contextStructure_f,text,total_num_words,total_num_chars,actualPlayerCount,batchID,contextSize,status,targets,rotation,sampled_game
01JJ0292QBCF8EV82TRQ61W4HQ,TRUE,01JJ022F3GNJYDMN8MCCY8RPM2,60,65,3,/tangrams/432_428.png,/tangrams/432_428.png,13,60,"[""/tangrams/354_68.png"",""/tangrams/380_18.png"",""/tangrams/339_250.png"",""/tangrams/432_428.png""]",noncomp,TRUE,01JJ026PVBPN11RAWYQ37MZX8F,No Competitor,legs,1,4,2,01JJ022F332TGCQWBYF0VH3K03,4,ended,"[[310,282],[40,12],[122,249],[79,336],[354,68],[380,18],[17,52],[432,428],[283,275],[339,250],[332,97],[366,219],[272,430],[302,286],[87,468],[403,159]]",180,TRUE
01JJ0292Q6A607R4EJST8FQQS7,TRUE,01JJ022F3GNJYDMN8MCCY8RPM2,49,65,3,/tangrams/17_52.png,/tangrams/17_52.png,2,49,"[""/tangrams/283_275.png"",""/tangrams/17_52.png"",""/tangrams/79_336.png"",""/tangrams/354_68.png""]",noncomp,TRUE,01JJ025VE7ZRF26WEY49WD6VQK,No Competitor,H,1,1,2,01JJ022F332TGCQWBYF0VH3K03,4,ended,"[[310,282],[40,12],[122,249],[79,336],[354,68],[380,18],[17,52],[432,428],[283,275],[339,250],[332,97],[366,219],[272,430],[302,286],[87,468],[403,159]]",180,TRUE
01JJCZEWHRQZJB2XNE76XW5ZDE,TRUE,01JJCYKVBDFREZ84R9736KT40J,62,65,3,/tangrams/299_305.png,/tangrams/299_305.png,15,62,"[""/tangrams/299_305.png"",""/tangrams/207_71.png"",""/tangrams/359_159.png"",""/tangrams/402_216.png""]",comp-between,TRUE,01JJCZ8RYCCHKBGZFBHDGDQ6RS,Across Trial,hexagon,1,7,2,01JJCYKV9W8QZVSVZ659FS732R,4,ended,"[[359,159],[359,216],[359,305],[359,71],[207,159],[207,216],[207,305],[207,71],[299,159],[299,216],[299,305],[299,71],[402,159],[402,216],[402,305],[402,71]]",0,TRUE
01JJCZY1XDC921NDRSKVMA8254,TRUE,01JJCYKVRN4XFSVYS1X6Y2FEEK,59,65,3,/tangrams/235_85.png,/tangrams/235_85.png,12,59,"[""/tangrams/263_90.png"",""/tangrams/436_118.png"",""/tangrams/235_85.png"",""/tangrams/33_142.png""]",comp-between,TRUE,01JJCYWQ253C5DWSYM3TMP5X8Y,Across Trial,E with 4 triangle facing down,6,29,2,01JJCYKVPG8W40641N0F35VHWE,4,ended,"[[436,85],[436,90],[436,118],[436,142],[33,85],[33,90],[33,118],[33,142],[263,85],[263,90],[263,118],[263,142],[235,85],[235,90],[235,118],[235,142]]",180,TRUE
01JJCQZ52RZVN2N041B24DDJ2M,TRUE,01JJCNV4QD22VWY1TTAK852RJ1,53,65,3,/tangrams/258_306.png,/tangrams/258_306.png,6,53,"[""/tangrams/258_306.png"",""/tangrams/324_20.png"",""/tangrams/234_399.png"",""/tangrams/360_373.png""]",comp-between,TRUE,01JJCQD7G6PDTVS688A352ER2Z,Across Trial,oblong top,2,10,2,01JJCNV4Q8NHA473B5WRDZF4GH,4,ended,"[[360,20],[360,373],[360,306],[360,399],[234,20],[234,373],[234,306],[234,399],[258,20],[258,373],[258,306],[258,399],[324,20],[324,373],[324,306],[324,399]]",180,TRUE
01JJCQZ524D6NZ0VA24TE2W19G,TRUE,01JJCNV4QD22VWY1TTAK852RJ1,59,65,3,/tangrams/360_373.png,/tangrams/360_373.png,12,59,"[""/tangrams/234_20.png"",""/tangrams/258_399.png"",""/tangrams/360_373.png"",""/tangrams/324_306.png""]",comp-between,TRUE,01JJCQD7G6PDTVS688A352ER2Z,Across Trial,arrow,1,5,2,01JJCNV4Q8NHA473B5WRDZF4GH,4,ended,"[[360,20],[360,373],[360,306],[360,399],[234,20],[234,373],[234,306],[234,399],[258,20],[258,373],[258,306],[258,399],[324,20],[324,373],[324,306],[324,399]]",180,TRUE
01JJCZY1HDCA3VVQZVV2NB436S,FALSE,01JJCYKVRN4XFSVYS1X6Y2FEEK,61,65,3,NA,/tangrams/235_142.png,14,61,"[""/tangrams/263_90.png"",""/tangrams/33_85.png"",""/tangrams/436_118.png"",""/tangrams/235_142.png""]",comp-between,TRUE,01JJCYWQ253C5DWSYM3TMP5X8Y,Across Trial,Hat with 4 triangle facing down,6,31,2,01JJCYKVPG8W40641N0F35VHWE,4,ended,"[[436,85],[436,90],[436,118],[436,142],[33,85],[33,90],[33,118],[33,142],[263,85],[263,90],[263,118],[263,142],[235,85],[235,90],[235,118],[235,142]]",180,TRUE
01JJCZEWDHEZWS2XAF6YBQMXD5,TRUE,01JJCYKVBDFREZ84R9736KT40J,56,65,3,/tangrams/299_71.png,/tangrams/299_71.png,9,56,"[""/tangrams/207_216.png"",""/tangrams/359_305.png"",""/tangrams/402_159.png"",""/tangrams/299_71.png""]",comp-between,TRUE,01JJCZ8RYCCHKBGZFBHDGDQ6RS,Across Trial,Frankenstein head,2,17,2,01JJCYKV9W8QZVSVZ659FS732R,4,ended,"[[359,159],[359,216],[359,305],[359,71],[207,159],[207,216],[207,305],[207,71],[299,159],[299,216],[299,305],[299,71],[402,159],[402,216],[402,305],[402,71]]",0,TRUE
01JJCQZ518XJH3F0QXQ6PQ1GC8,TRUE,01JJCNV4QD22VWY1TTAK852RJ1,48,65,3,/tangrams/258_373.png,/tangrams/258_373.png,1,48,"[""/tangrams/258_373.png"",""/tangrams/234_399.png"",""/tangrams/360_20.png"",""/tangrams/324_306.png""]",comp-between,TRUE,01JJCQN4PV3GK42QB2ZCJFQF25,Across Trial,arrow,1,5,2,01JJCNV4Q8NHA473B5WRDZF4GH,4,ended,"[[360,20],[360,373],[360,306],[360,399],[234,20],[234,373],[234,306],[234,399],[258,20],[258,373],[258,306],[258,399],[324,20],[324,373],[324,306],[324,399]]",180,TRUE
01JJCZEWG2W3HBTYC4P57Y1N44,TRUE,01JJCYKVBDFREZ84R9736KT40J,61,65,3,/tangrams/207_71.png,/tangrams/207_71.png,14,61,"[""/tangrams/359_216.png"",""/tangrams/207_71.png"",""/tangrams/402_159.png"",""/tangrams/299_305.png""]",comp-between,TRUE,01JJCZ6DVFBM300ECS5KRZQK6Y,Across Trial,Dog ears,2,8,2,01JJCYKV9W8QZVSVZ659FS732R,4,ended,"[[359,159],[359,216],[359,305],[359,71],[207,159],[207,216],[207,305],[207,71],[299,159],[299,216],[299,305],[299,71],[402,159],[402,216],[402,305],[402,71]]",0,TRUE
01JJCQZ53BM4RBQ8MCCP591Y9G,TRUE,01JJCNV4QD22VWY1TTAK852RJ1,61,65,3,/tangrams/234_399.png,/tangrams/234_399.png,14,61,"[""/tangrams/258_306.png"",""/tangrams/234_399.png"",""/tangrams/360_373.png"",""/tangrams/324_20.png""]",comp-between,TRUE,01JJCQD7G6PDTVS688A352ER2Z,Across Trial,diamond,1,7,2,01JJCNV4Q8NHA473B5WRDZF4GH,4,ended,"[[360,20],[360,373],[360,306],[360,399],[234,20],[234,373],[234,306],[234,399],[258,20],[258,373],[258,306],[258,399],[324,20],[324,373],[324,306],[324,399]]",180,TRUE
01JJCZY1AJRXF6V62PAVB7ZCJ7,TRUE,01JJCYKVRN4XFSVYS1X6Y2FEEK,56,65,3,/tangrams/263_142.png,/tangrams/263_142.png,9,56,"[""/tangrams/235_90.png"",""/tangrams/436_85.png"",""/tangrams/33_118.png"",""/tangrams/263_142.png""]",comp-between,TRUE,01JJCYWS592MN4WFV0VERQ1V9C,Across Trial,Hat with two white triangles,5,28,2,01JJCYKVPG8W40641N0F35VHWE,4,ended,"[[436,85],[436,90],[436,118],[436,142],[33,85],[33,90],[33,118],[33,142],[263,85],[263,90],[263,118],[263,142],[235,85],[235,90],[235,118],[235,142]]",180,TRUE
01JJCQCCQVDPAF6ZBFKBKMJT6J,TRUE,01JJCNV28XMQCMTW7MGRCVZPPN,56,65,3,/tangrams/28_93.png,/tangrams/28_93.png,9,56,"[""/tangrams/28_93.png"",""/tangrams/119_166.png"",""/tangrams/351_115.png"",""/tangrams/300_281.png""]",comp-between,TRUE,01JJCQA2M39H192J9KV1PNP774,Across Trial,horse on the left fish tail on right,8,36,2,01JJCNV28RDZA4ACY3XRPPW2JA,4,ended,"[[351,281],[351,166],[351,115],[351,93],[28,281],[28,166],[28,115],[28,93],[119,281],[119,166],[119,115],[119,93],[300,281],[300,166],[300,115],[300,93]]",90,TRUE
01JJCQCCQGQZSRD91GK8EVMKZJ,TRUE,01JJCNV28XMQCMTW7MGRCVZPPN,48,65,3,/tangrams/28_115.png,/tangrams/28_115.png,1,48,"[""/tangrams/300_166.png"",""/tangrams/351_281.png"",""/tangrams/119_93.png"",""/tangrams/28_115.png""]",comp-between,TRUE,01JJCQA2M39H192J9KV1PNP774,Across Trial,little black diamond to left,5,28,2,01JJCNV28RDZA4ACY3XRPPW2JA,4,ended,"[[351,281],[351,166],[351,115],[351,93],[28,281],[28,166],[28,115],[28,93],[119,281],[119,166],[119,115],[119,93],[300,281],[300,166],[300,115],[300,93]]",90,TRUE
01JJCZY1DG4SZATZ8QM7DM6K8T,TRUE,01JJCYKVRN4XFSVYS1X6Y2FEEK,55,65,3,/tangrams/263_118.png,/tangrams/263_118.png,8,55,"[""/tangrams/263_118.png"",""/tangrams/436_85.png"",""/tangrams/33_142.png"",""/tangrams/235_90.png""]",comp-between,TRUE,01JJCYWQ253C5DWSYM3TMP5X8Y,Across Trial,Crown with 2 white triangle,5,27,2,01JJCYKVPG8W40641N0F35VHWE,4,ended,"[[436,85],[436,90],[436,118],[436,142],[33,85],[33,90],[33,118],[33,142],[263,85],[263,90],[263,118],[263,142],[235,85],[235,90],[235,118],[235,142]]",180,TRUE
01JJCQZ513XFW66BQ21A4N35TT,TRUE,01JJCNV4QD22VWY1TTAK852RJ1,51,65,3,/tangrams/360_399.png,/tangrams/360_399.png,4,51,"[""/tangrams/360_399.png"",""/tangrams/234_20.png"",""/tangrams/258_373.png"",""/tangrams/324_306.png""]",comp-between,TRUE,01JJCQD7G6PDTVS688A352ER2Z,Across Trial,diamond,1,7,2,01JJCNV4Q8NHA473B5WRDZF4GH,4,ended,"[[360,20],[360,373],[360,306],[360,399],[234,20],[234,373],[234,306],[234,399],[258,20],[258,373],[258,306],[258,399],[324,20],[324,373],[324,306],[324,399]]",180,TRUE
01JJCQCCQRTWAWK9SPAN74SBKR,TRUE,01JJCNV28XMQCMTW7MGRCVZPPN,55,65,3,/tangrams/300_281.png,/tangrams/300_281.png,8,55,"[""/tangrams/300_281.png"",""/tangrams/351_166.png"",""/tangrams/119_115.png"",""/tangrams/28_93.png""]",comp-between,TRUE,01JJCQ4ZCC4T8YHJHHKXA0W6FE,Across Trial,tranigles on the left mostly black on the right,9,47,2,01JJCNV28RDZA4ACY3XRPPW2JA,4,ended,"[[351,281],[351,166],[351,115],[351,93],[28,281],[28,166],[28,115],[28,93],[119,281],[119,166],[119,115],[119,93],[300,281],[300,166],[300,115],[300,93]]",90,TRUE
01JJCZEWBS3FCBQAS8SKF984DD,TRUE,01JJCYKVBDFREZ84R9736KT40J,54,65,3,/tangrams/402_71.png,/tangrams/402_71.png,7,54,"[""/tangrams/299_159.png"",""/tangrams/359_305.png"",""/tangrams/207_216.png"",""/tangrams/402_71.png""]",comp-between,TRUE,01JJCZ8RYCCHKBGZFBHDGDQ6RS,Across Trial,flat head,2,9,2,01JJCYKV9W8QZVSVZ659FS732R,4,ended,"[[359,159],[359,216],[359,305],[359,71],[207,159],[207,216],[207,305],[207,71],[299,159],[299,216],[299,305],[299,71],[402,159],[402,216],[402,305],[402,71]]",0,TRUE
01JJCZY1BH56VQA61X9WGGH3JN,TRUE,01JJCYKVRN4XFSVYS1X6Y2FEEK,48,65,3,/tangrams/235_90.png,/tangrams/235_90.png,1,48,"[""/tangrams/436_85.png"",""/tangrams/33_118.png"",""/tangrams/263_142.png"",""/tangrams/235_90.png""]",comp-between,TRUE,01JJCYWS592MN4WFV0VERQ1V9C,Across Trial,4 triangles facing down,4,23,2,01JJCYKVPG8W40641N0F35VHWE,4,ended,"[[436,85],[436,90],[436,118],[436,142],[33,85],[33,90],[33,118],[33,142],[263,85],[263,90],[263,118],[263,142],[235,85],[235,90],[235,118],[235,142]]",180,TRUE
01JJCZEW976CN88SJ27VK4D74T,TRUE,01JJCYKVBDFREZ84R9736KT40J,50,65,3,/tangrams/402_216.png,/tangrams/402_216.png,3,50,"[""/tangrams/299_159.png"",""/tangrams/359_71.png"",""/tangrams/207_305.png"",""/tangrams/402_216.png""]",comp-between,TRUE,01JJCZ8RYCCHKBGZFBHDGDQ6RS,Across Trial,flat head,2,9,2,01JJCYKV9W8QZVSVZ659FS732R,4,ended,"[[359,159],[359,216],[359,305],[359,71],[207,159],[207,216],[207,305],[207,71],[299,159],[299,216],[299,305],[299,71],[402,159],[402,216],[402,305],[402,71]]",0,TRUE
01JJCQZ532WQ2HJV2ETAQDXE8X,TRUE,01JJCNV4QD22VWY1TTAK852RJ1,58,65,3,/tangrams/324_306.png,/tangrams/324_306.png,11,58,"[""/tangrams/258_20.png"",""/tangrams/234_399.png"",""/tangrams/324_306.png"",""/tangrams/360_373.png""]",comp-between,TRUE,01JJCQN4PV3GK42QB2ZCJFQF25,Across Trial,oblong,1,6,2,01JJCNV4Q8NHA473B5WRDZF4GH,4,ended,"[[360,20],[360,373],[360,306],[360,399],[234,20],[234,373],[234,306],[234,399],[258,20],[258,373],[258,306],[258,399],[324,20],[324,373],[324,306],[324,399]]",180,TRUE
01JJCQZ52YB162A8HWA47FMH06,TRUE,01JJCNV4QD22VWY1TTAK852RJ1,63,65,3,/tangrams/258_399.png,/tangrams/258_399.png,16,63,"[""/tangrams/258_399.png"",""/tangrams/234_373.png"",""/tangrams/360_306.png"",""/tangrams/324_20.png""]",comp-between,TRUE,01JJCQD7G6PDTVS688A352ER2Z,Across Trial,diamond,1,7,2,01JJCNV4Q8NHA473B5WRDZF4GH,4,ended,"[[360,20],[360,373],[360,306],[360,399],[234,20],[234,373],[234,306],[234,399],[258,20],[258,373],[258,306],[258,399],[324,20],[324,373],[324,306],[324,399]]",180,TRUE
01JJCQCCQK30W4ANAGJ53R2ED1,TRUE,01JJCNV28XMQCMTW7MGRCVZPPN,49,65,3,/tangrams/119_281.png,/tangrams/119_281.png,2,49,"[""/tangrams/300_93.png"",""/tangrams/119_281.png"",""/tangrams/28_115.png"",""/tangrams/351_166.png""]",comp-between,TRUE,01JJCQ4ZCC4T8YHJHHKXA0W6FE,Across Trial,mostly traingles,2,16,2,01JJCNV28RDZA4ACY3XRPPW2JA,4,ended,"[[351,281],[351,166],[351,115],[351,93],[28,281],[28,166],[28,115],[28,93],[119,281],[119,166],[119,115],[119,93],[300,281],[300,166],[300,115],[300,93]]",90,TRUE
01JJCQCCQMW0GVQ1QZCP1CQK2H,TRUE,01JJCNV28XMQCMTW7MGRCVZPPN,52,65,3,/tangrams/300_115.png,/tangrams/300_115.png,5,52,"[""/tangrams/28_93.png"",""/tangrams/351_281.png"",""/tangrams/300_115.png"",""/tangrams/119_166.png""]",comp-between,TRUE,01JJCQA2M39H192J9KV1PNP774,Across Trial,little triangle on the left,5,27,2,01JJCNV28RDZA4ACY3XRPPW2JA,4,ended,"[[351,281],[351,166],[351,115],[351,93],[28,281],[28,166],[28,115],[28,93],[119,281],[119,166],[119,115],[119,93],[300,281],[300,166],[300,115],[300,93]]",90,TRUE
01JJCZY1TEHBA7TKA2V6DZ8FDX,TRUE,01JJCYKVRN4XFSVYS1X6Y2FEEK,52,65,3,/tangrams/436_118.png,/tangrams/436_118.png,5,52,"[""/tangrams/263_85.png"",""/tangrams/235_90.png"",""/tangrams/33_142.png"",""/tangrams/436_118.png""]",comp-between,TRUE,01JJCYWS592MN4WFV0VERQ1V9C,Across Trial,Crown with S,3,12,2,01JJCYKVPG8W40641N0F35VHWE,4,ended,"[[436,85],[436,90],[436,118],[436,142],[33,85],[33,90],[33,118],[33,142],[263,85],[263,90],[263,118],[263,142],[235,85],[235,90],[235,118],[235,142]]",180,TRUE
01JJCQZ51PDZYD54WYC3TQ7XD1,TRUE,01JJCNV4QD22VWY1TTAK852RJ1,55,65,3,/tangrams/234_373.png,/tangrams/234_373.png,8,55,"[""/tangrams/258_20.png"",""/tangrams/234_373.png"",""/tangrams/324_399.png"",""/tangrams/360_306.png""]",comp-between,TRUE,01JJCQD7G6PDTVS688A352ER2Z,Across Trial,arrow,1,5,2,01JJCNV4Q8NHA473B5WRDZF4GH,4,ended,"[[360,20],[360,373],[360,306],[360,399],[234,20],[234,373],[234,306],[234,399],[258,20],[258,373],[258,306],[258,399],[324,20],[324,373],[324,306],[324,399]]",180,TRUE
01JJCQZ53KRJJ3BJ0X1TY6FQFD,TRUE,01JJCNV4QD22VWY1TTAK852RJ1,56,65,3,/tangrams/234_306.png,/tangrams/234_306.png,9,56,"[""/tangrams/360_399.png"",""/tangrams/234_306.png"",""/tangrams/324_20.png"",""/tangrams/258_373.png""]",comp-between,TRUE,01JJCQN4PV3GK42QB2ZCJFQF25,Across Trial,oblong,1,6,2,01JJCNV4Q8NHA473B5WRDZF4GH,4,ended,"[[360,20],[360,373],[360,306],[360,399],[234,20],[234,373],[234,306],[234,399],[258,20],[258,373],[258,306],[258,399],[324,20],[324,373],[324,306],[324,399]]",180,TRUE
01JJCQCCQX01PE811FZE42ZKY1,TRUE,01JJCNV28XMQCMTW7MGRCVZPPN,60,65,3,/tangrams/351_166.png,/tangrams/351_166.png,13,60,"[""/tangrams/300_281.png"",""/tangrams/28_115.png"",""/tangrams/119_93.png"",""/tangrams/351_166.png""]",comp-between,TRUE,01JJCQA2M39H192J9KV1PNP774,Across Trial,lobster claws on left house on right,7,36,2,01JJCNV28RDZA4ACY3XRPPW2JA,4,ended,"[[351,281],[351,166],[351,115],[351,93],[28,281],[28,166],[28,115],[28,93],[119,281],[119,166],[119,115],[119,93],[300,281],[300,166],[300,115],[300,93]]",90,TRUE
01JJCQZ51D67N1AVSE7QDBGNGZ,TRUE,01JJCNV4QD22VWY1TTAK852RJ1,50,65,3,/tangrams/324_20.png,/tangrams/324_20.png,3,50,"[""/tangrams/234_399.png"",""/tangrams/360_373.png"",""/tangrams/258_306.png"",""/tangrams/324_20.png""]",comp-between,TRUE,01JJCQN4PV3GK42QB2ZCJFQF25,Across Trial,umbrella,1,8,2,01JJCNV4Q8NHA473B5WRDZF4GH,4,ended,"[[360,20],[360,373],[360,306],[360,399],[234,20],[234,373],[234,306],[234,399],[258,20],[258,373],[258,306],[258,399],[324,20],[324,373],[324,306],[324,399]]",180,TRUE
01JJCZEW7JBPB1HJ9YVAKMMX25,TRUE,01JJCYKVBDFREZ84R9736KT40J,51,65,3,/tangrams/299_159.png,/tangrams/299_159.png,4,51,"[""/tangrams/359_305.png"",""/tangrams/299_159.png"",""/tangrams/207_216.png"",""/tangrams/402_71.png""]",comp-between,TRUE,01JJCZ6DVFBM300ECS5KRZQK6Y,Across Trial,Cross shape,2,11,2,01JJCYKV9W8QZVSVZ659FS732R,4,ended,"[[359,159],[359,216],[359,305],[359,71],[207,159],[207,216],[207,305],[207,71],[299,159],[299,216],[299,305],[299,71],[402,159],[402,216],[402,305],[402,71]]",0,TRUE
01JJCZY15MY81ZXXAB03E84KPK,TRUE,01JJCYKVRN4XFSVYS1X6Y2FEEK,49,65,3,/tangrams/33_90.png,/tangrams/33_90.png,2,49,"[""/tangrams/263_118.png"",""/tangrams/235_85.png"",""/tangrams/33_90.png"",""/tangrams/436_142.png""]",comp-between,TRUE,01JJCYWQ253C5DWSYM3TMP5X8Y,Across Trial,CROWN WITH 1 TRIANGLE FACING DOWN,6,33,2,01JJCYKVPG8W40641N0F35VHWE,4,ended,"[[436,85],[436,90],[436,118],[436,142],[33,85],[33,90],[33,118],[33,142],[263,85],[263,90],[263,118],[263,142],[235,85],[235,90],[235,118],[235,142]]",180,TRUE
01JJCQCCQSAZB8RBW467BGX31R,TRUE,01JJCNV28XMQCMTW7MGRCVZPPN,57,65,3,/tangrams/351_115.png,/tangrams/351_115.png,10,57,"[""/tangrams/28_166.png"",""/tangrams/351_115.png"",""/tangrams/300_281.png"",""/tangrams/119_93.png""]",comp-between,TRUE,01JJCQ4ZCC4T8YHJHHKXA0W6FE,Across Trial,little diamond on the left,5,26,2,01JJCNV28RDZA4ACY3XRPPW2JA,4,ended,"[[351,281],[351,166],[351,115],[351,93],[28,281],[28,166],[28,115],[28,93],[119,281],[119,166],[119,115],[119,93],[300,281],[300,166],[300,115],[300,93]]",90,TRUE
01JJCZY1SFDVJE55D9QSNH4XD1,TRUE,01JJCYKVRN4XFSVYS1X6Y2FEEK,53,65,3,/tangrams/235_118.png,/tangrams/235_118.png,6,53,"[""/tangrams/436_85.png"",""/tangrams/33_142.png"",""/tangrams/263_90.png"",""/tangrams/235_118.png""]",comp-between,TRUE,01JJCYWQ253C5DWSYM3TMP5X8Y,Across Trial,Crown with 4 triangle facing down,6,33,2,01JJCYKVPG8W40641N0F35VHWE,4,ended,"[[436,85],[436,90],[436,118],[436,142],[33,85],[33,90],[33,118],[33,142],[263,85],[263,90],[263,118],[263,142],[235,85],[235,90],[235,118],[235,142]]",180,TRUE
01JJCQCCQNNDADANH9P3EQRQ55,TRUE,01JJCNV28XMQCMTW7MGRCVZPPN,51,65,3,/tangrams/119_93.png,/tangrams/119_93.png,4,51,"[""/tangrams/28_166.png"",""/tangrams/351_281.png"",""/tangrams/119_93.png"",""/tangrams/300_115.png""]",comp-between,TRUE,01JJCQ4ZCC4T8YHJHHKXA0W6FE,Across Trial,horse on the left triangles on the right,8,40,2,01JJCNV28RDZA4ACY3XRPPW2JA,4,ended,"[[351,281],[351,166],[351,115],[351,93],[28,281],[28,166],[28,115],[28,93],[119,281],[119,166],[119,115],[119,93],[300,281],[300,166],[300,115],[300,93]]",90,TRUE
01JJCZEWAX75MGA4H6SEJC22TK,TRUE,01JJCYKVBDFREZ84R9736KT40J,53,65,3,/tangrams/402_159.png,/tangrams/402_159.png,6,53,"[""/tangrams/207_216.png"",""/tangrams/299_71.png"",""/tangrams/402_159.png"",""/tangrams/359_305.png""]",comp-between,TRUE,01JJCZ6DVFBM300ECS5KRZQK6Y,Across Trial,Flat head,2,9,2,01JJCYKV9W8QZVSVZ659FS732R,4,ended,"[[359,159],[359,216],[359,305],[359,71],[207,159],[207,216],[207,305],[207,71],[299,159],[299,216],[299,305],[299,71],[402,159],[402,216],[402,305],[402,71]]",0,TRUE
01JJCQCCQPMAV1M3A9H15MYQVE,TRUE,01JJCNV28XMQCMTW7MGRCVZPPN,53,65,3,/tangrams/28_166.png,/tangrams/28_166.png,6,53,"[""/tangrams/351_281.png"",""/tangrams/119_115.png"",""/tangrams/28_166.png"",""/tangrams/300_93.png""]",comp-between,TRUE,01JJCQ4ZCC4T8YHJHHKXA0W6FE,Across Trial,lobster top view,3,16,2,01JJCNV28RDZA4ACY3XRPPW2JA,4,ended,"[[351,281],[351,166],[351,115],[351,93],[28,281],[28,166],[28,115],[28,93],[119,281],[119,166],[119,115],[119,93],[300,281],[300,166],[300,115],[300,93]]",90,TRUE
01JJCQCCQQ36DNX8CF7K3NZCD8,TRUE,01JJCNV28XMQCMTW7MGRCVZPPN,54,65,3,/tangrams/28_281.png,/tangrams/28_281.png,7,54,"[""/tangrams/351_93.png"",""/tangrams/300_115.png"",""/tangrams/28_281.png"",""/tangrams/119_166.png""]",comp-between,TRUE,01JJCQA2M39H192J9KV1PNP774,Across Trial,fish looking,2,12,2,01JJCNV28RDZA4ACY3XRPPW2JA,4,ended,"[[351,281],[351,166],[351,115],[351,93],[28,281],[28,166],[28,115],[28,93],[119,281],[119,166],[119,115],[119,93],[300,281],[300,166],[300,115],[300,93]]",90,TRUE
01JJCZY1QF2HH8SSRM1KGFPE9D,TRUE,01JJCYKVRN4XFSVYS1X6Y2FEEK,60,65,3,/tangrams/436_85.png,/tangrams/436_85.png,13,60,"[""/tangrams/235_142.png"",""/tangrams/263_118.png"",""/tangrams/33_90.png"",""/tangrams/436_85.png""]",comp-between,TRUE,01JJCYWS592MN4WFV0VERQ1V9C,Across Trial,E with S,3,8,2,01JJCYKVPG8W40641N0F35VHWE,4,ended,"[[436,85],[436,90],[436,118],[436,142],[33,85],[33,90],[33,118],[33,142],[263,85],[263,90],[263,118],[263,142],[235,85],[235,90],[235,118],[235,142]]",180,TRUE
01JJCQZ52EB06K7M6Y2TZM202P,TRUE,01JJCNV4QD22VWY1TTAK852RJ1,60,65,3,/tangrams/360_20.png,/tangrams/360_20.png,13,60,"[""/tangrams/258_399.png"",""/tangrams/234_373.png"",""/tangrams/360_20.png"",""/tangrams/324_306.png""]",comp-between,TRUE,01JJCQN4PV3GK42QB2ZCJFQF25,Across Trial,square,1,6,2,01JJCNV4Q8NHA473B5WRDZF4GH,4,ended,"[[360,20],[360,373],[360,306],[360,399],[234,20],[234,373],[234,306],[234,399],[258,20],[258,373],[258,306],[258,399],[324,20],[324,373],[324,306],[324,399]]",180,TRUE
01JJCZEWA12GNV1P6WDG03B6S9,TRUE,01JJCYKVBDFREZ84R9736KT40J,52,65,3,/tangrams/359_71.png,/tangrams/359_71.png,5,52,"[""/tangrams/402_305.png"",""/tangrams/299_159.png"",""/tangrams/207_216.png"",""/tangrams/359_71.png""]",comp-between,TRUE,01JJCZ8RYCCHKBGZFBHDGDQ6RS,Across Trial,square on right,3,15,2,01JJCYKV9W8QZVSVZ659FS732R,4,ended,"[[359,159],[359,216],[359,305],[359,71],[207,159],[207,216],[207,305],[207,71],[299,159],[299,216],[299,305],[299,71],[402,159],[402,216],[402,305],[402,71]]",0,TRUE
01JJCZEW8C579Y9Y94DGPT1RS6,TRUE,01JJCYKVBDFREZ84R9736KT40J,49,65,3,/tangrams/359_216.png,/tangrams/359_216.png,2,49,"[""/tangrams/359_216.png"",""/tangrams/402_159.png"",""/tangrams/299_71.png"",""/tangrams/207_305.png""]",comp-between,TRUE,01JJCZ6DVFBM300ECS5KRZQK6Y,Across Trial,Square top right,3,16,2,01JJCYKV9W8QZVSVZ659FS732R,4,ended,"[[359,159],[359,216],[359,305],[359,71],[207,159],[207,216],[207,305],[207,71],[299,159],[299,216],[299,305],[299,71],[402,159],[402,216],[402,305],[402,71]]",0,TRUE
01JJCZEWCN3GYBQGKECWRGTV9V,TRUE,01JJCYKVBDFREZ84R9736KT40J,55,65,3,/tangrams/359_305.png,/tangrams/359_305.png,8,55,"[""/tangrams/359_305.png"",""/tangrams/299_159.png"",""/tangrams/207_71.png"",""/tangrams/402_216.png""]",comp-between,TRUE,01JJCZ6DVFBM300ECS5KRZQK6Y,Across Trial,Hexagon,1,7,2,01JJCYKV9W8QZVSVZ659FS732R,4,ended,"[[359,159],[359,216],[359,305],[359,71],[207,159],[207,216],[207,305],[207,71],[299,159],[299,216],[299,305],[299,71],[402,159],[402,216],[402,305],[402,71]]",0,TRUE
01JJCQZ51JJ5ZAWTVZK4YYPRQY,TRUE,01JJCNV4QD22VWY1TTAK852RJ1,49,65,3,/tangrams/324_373.png,/tangrams/324_373.png,2,49,"[""/tangrams/324_373.png"",""/tangrams/258_399.png"",""/tangrams/360_306.png"",""/tangrams/234_20.png""]",comp-between,TRUE,01JJCQD7G6PDTVS688A352ER2Z,Across Trial,arrow,1,5,2,01JJCNV4Q8NHA473B5WRDZF4GH,4,ended,"[[360,20],[360,373],[360,306],[360,399],[234,20],[234,373],[234,306],[234,399],[258,20],[258,373],[258,306],[258,399],[324,20],[324,373],[324,306],[324,399]]",180,TRUE
