id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,bottomTangrams,bottomTangramsLastChangedAt,contextSize,contextSizeLastChangedAt,contextStructure,contextStructureLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,justStarted,justStartedLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,maxTimeout,maxTimeoutLastChangedAt,rotation,rotationLastChangedAt,roundIndex,roundIndexLastChangedAt,showNegativeFeedback,showNegativeFeedbackLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,targets,targetsLastChangedAt,topTangrams,topTangramsLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01JFGFZY55TFQ5H67P809PAWP3,,,01JFGFZY4MVBQC79E4AQ0CQGE0,2024-12-19T22:18:12.00517646Z,,,,,,,false,2024-12-19T22:18:12.00517646Z,batch ended,2024-12-19T22:37:20.544328598Z,01JFGFZY6SC17FD3D3M3Q2VFSE,2024-12-19T22:18:12.060059539Z,,,,,,,,,,,,,,,false,2024-12-19T22:18:12.00517646Z,,,terminated,2024-12-19T22:37:20.544328598Z,,,,,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2024-12-19T22:18:12.00517646Z,full-noncomp,2024-12-19T22:18:12.00517646Z
01JFGFWB1WBT8PECPPPVYC8GQ4,,,01JFGFWB1793HN1EZVTNNQMGB7,2024-12-19T22:16:14.140292101Z,,,,,,,false,2024-12-19T22:16:14.140292101Z,,,01JFGFWB2MS7Y4VDFP23FZKJ94,2024-12-19T22:16:14.168234739Z,,,,,,,,,,,,,,,false,2024-12-19T22:16:14.140292101Z,,,,,,,,,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2024-12-19T22:16:14.140292101Z,full-noncomp,2024-12-19T22:16:14.140292101Z
01JFGH3NGNFGCGPJWT49KFGXNM,,,01JFGH3NFTCTZEYR0FRWCBHNPH,2024-12-19T22:37:42.805403876Z,,,,,,,false,2024-12-19T22:37:42.805403876Z,shared lobby timeout,2024-12-19T22:48:23.693137432Z,01JFGH3NKTQYSHEZT7J1D6N2XX,2024-12-19T22:37:42.909400752Z,,,01JFGHE2D0JSV5FPACVBG0Q2KB,2024-12-19T22:43:23.690996129Z,,,,,,,,,,,false,2024-12-19T22:37:42.805403876Z,,,failed,2024-12-19T22:48:23.693137432Z,,,,,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2024-12-19T22:37:42.805403876Z,full-noncomp,2024-12-19T22:37:42.805403876Z
01JFGHZ41ZTVK8S493N55C7DSX,,,01JFGHZ40JD90CMBR300SGMY8S,2024-12-19T22:52:42.43158774Z,,,,,,,false,2024-12-19T22:52:42.43158774Z,batch ended,2024-12-19T23:24:00.798516034Z,01JFGHZ468V8PW220Q3BADY4CK,2024-12-19T22:52:42.573505933Z,,,,,,,,,,,,,,,false,2024-12-19T22:52:42.43158774Z,,,terminated,2024-12-19T23:24:00.798516034Z,,,,,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2024-12-19T22:52:42.43158774Z,full-noncomp,2024-12-19T22:52:42.43158774Z
01JFGFX3DCBX4MM3SFCVSREPAM,,,01JFGFX3CTBVWJ6FF2K00RRHNF,2024-12-19T22:16:39.084073721Z,,,,,,,false,2024-12-19T22:16:39.084073721Z,batch ended,2024-12-19T22:37:42.531819016Z,01JFGFX3E867TFPX7S2BV2SBRF,2024-12-19T22:16:39.117224226Z,,,,,,,,,,,,,,,false,2024-12-19T22:16:39.084073721Z,,,terminated,2024-12-19T22:37:42.531819016Z,,,,,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2024-12-19T22:16:39.084073721Z,full-comp-between,2024-12-19T22:16:39.084073721Z
01JFGFZY53RMSPJRCEMD4KS5HG,,,01JFGFZY4MVBQC79E4AQ0CQGE0,2024-12-19T22:18:12.00347873Z,,,,,,,false,2024-12-19T22:18:12.00347873Z,batch ended,2024-12-19T22:37:20.544328598Z,01JFGFZY5R1GF5NDGQ6EZK43EQ,2024-12-19T22:18:12.026381059Z,,,,,,,,,,,,,,,false,2024-12-19T22:18:12.00347873Z,,,terminated,2024-12-19T22:37:20.544328598Z,,,,,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2024-12-19T22:18:12.00347873Z,full-comp-within,2024-12-19T22:18:12.00347873Z
01JFGFX3DCBX4MM3SFD66KXEW2,,,01JFGFX3CTBVWJ6FF2K00RRHNF,2024-12-19T22:16:39.084496211Z,,,,,,,false,2024-12-19T22:16:39.084496211Z,shared lobby timeout,2024-12-19T22:34:15.307015058Z,01JFGFX3F2PAV7FHY9QGFGS0MR,2024-12-19T22:16:39.1411343Z,,,01JFGGM5X3GQ9RYHB9T8B46Q9F,2024-12-19T22:29:15.307387593Z,,,,,,,,,,,false,2024-12-19T22:16:39.084496211Z,,,failed,2024-12-19T22:34:15.307015058Z,,,,,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2024-12-19T22:16:39.084496211Z,full-noncomp,2024-12-19T22:16:39.084496211Z
01JFGFZY53RMSPJRCEM36FMKFS,,,01JFGFZY4MVBQC79E4AQ0CQGE0,2024-12-19T22:18:12.003247959Z,,,,,,,false,2024-12-19T22:18:12.003247959Z,batch ended,2024-12-19T22:37:20.544328598Z,01JFGFZY69S3C20CA6BES8DBD9,2024-12-19T22:18:12.043628905Z,,,,,,,,,,,,,,,false,2024-12-19T22:18:12.003247959Z,,,terminated,2024-12-19T22:37:20.544328598Z,,,,,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2024-12-19T22:18:12.003247959Z,full-comp-between,2024-12-19T22:18:12.003247959Z
01JFGHZ42XYQQ0XKGV3DYA4F25,,,01JFGHZ40JD90CMBR300SGMY8S,2024-12-19T22:52:42.461903765Z,,,,,,,false,2024-12-19T22:52:42.461903765Z,batch ended,2024-12-19T23:24:00.798516034Z,01JFGHZ4BTK7W0GVF1VKPEDRV2,2024-12-19T22:52:42.752452581Z,,,,,,,,,,,,,,,false,2024-12-19T22:52:42.461903765Z,,,terminated,2024-12-19T23:24:00.798516034Z,,,,,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2024-12-19T22:52:42.461903765Z,full-comp-within,2024-12-19T22:52:42.461903765Z
01JFGFWSJSN7CYYEARKZXH111B,2,2024-12-19T22:42:14.930458764Z,01JFGFWSJ3PS8C1T010MK368EP,2024-12-19T22:16:29.017418607Z,"[465,405,251,469]",2024-12-19T22:42:15.688776298Z,4,2024-12-19T22:42:14.994703438Z,comp-within,2024-12-19T22:42:14.994703438Z,true,2024-12-19T23:12:30.55446205Z,end of game,2024-12-19T23:12:30.612233333Z,01JFGFWSM7PYMX57E38HN5SGMF,2024-12-19T22:16:29.067111421Z,true,2024-12-19T22:42:15.688776298Z,01JFGHAFXA70K3ZZDT1T2DGR96,2024-12-19T22:41:26.453062893Z,3,2024-12-19T22:42:14.994703438Z,90,2024-12-19T22:42:14.994703438Z,63,2024-12-19T22:42:15.688776298Z,1,2024-12-19T22:42:14.994703438Z,null,2024-12-19T23:12:30.55446205Z,true,2024-12-19T22:42:14.930458764Z,true,2024-12-19T22:42:14.930458764Z,ended,2024-12-19T23:12:30.612233333Z,"[[189,465],[189,405],[189,251],[189,469],[298,465],[298,405],[298,251],[298,469],[320,465],[320,405],[320,251],[320,469],[287,465],[287,405],[287,251],[287,469]]",2024-12-19T22:42:15.688776298Z,"[189,298,320,287]",2024-12-19T22:42:15.688776298Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2024-12-19T22:16:29.017418607Z,full-comp-within,2024-12-19T22:16:29.017418607Z
01JFGFWXRZTHZS7PZ2FD30KPK9,2,2024-12-19T22:34:53.454668652Z,01JFGFWXRF7SWH4R9JWCGX5AX9,2024-12-19T22:16:33.312242466Z,"[109,307,96,228]",2024-12-19T22:34:53.639475099Z,4,2024-12-19T22:34:53.473286488Z,comp-between,2024-12-19T22:34:53.473286488Z,true,2024-12-19T22:39:09.470935818Z,,,01JFGFWXSW12Z5S7GQW59WHRVY,2024-12-19T22:16:33.34452715Z,true,2024-12-19T22:34:53.639475099Z,01JFGGWWGBQ4AP15AJ1Y05CXHF,2024-12-19T22:34:00.592904338Z,3,2024-12-19T22:34:53.473286488Z,270,2024-12-19T22:34:53.473286488Z,63,2024-12-19T22:34:53.639475099Z,1,2024-12-19T22:34:53.473286488Z,null,2024-12-19T22:39:09.470935818Z,true,2024-12-19T22:34:53.454668652Z,true,2024-12-19T22:34:53.454668652Z,ended,2024-12-19T22:39:09.456967433Z,"[[59,109],[59,307],[59,96],[59,228],[390,109],[390,307],[390,96],[390,228],[302,109],[302,307],[302,96],[302,228],[312,109],[312,307],[312,96],[312,228]]",2024-12-19T22:34:53.639475099Z,"[59,390,302,312]",2024-12-19T22:34:53.639475099Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2024-12-19T22:16:33.312242466Z,full-comp-between,2024-12-19T22:16:33.312242466Z
01JFGH1XJMMHNGS75E6HMA7M0G,2,2024-12-19T22:38:41.449331973Z,01JFGH1XHKWJTME2X41MTMC6AZ,2024-12-19T22:36:45.524984096Z,"[298,195,242,344,118,370,359,248,59,4,337,307,321,355,191,417]",2024-12-19T22:38:50.799332284Z,4,2024-12-19T22:38:50.385628904Z,noncomp,2024-12-19T22:38:50.385628904Z,true,2024-12-19T23:03:48.062152561Z,end of game,2024-12-19T23:03:48.135877372Z,01JFGH1XPPPT84BWMCYTVSHNAC,2024-12-19T22:36:45.660135027Z,true,2024-12-19T22:38:50.799332284Z,01JFGH5BYX42P8CFB11010QVCD,2024-12-19T22:38:38.566441549Z,3,2024-12-19T22:38:50.385628904Z,180,2024-12-19T22:38:50.385628904Z,63,2024-12-19T22:38:50.799332284Z,1,2024-12-19T22:38:50.385628904Z,null,2024-12-19T23:03:48.062152561Z,true,2024-12-19T22:38:41.449331973Z,true,2024-12-19T22:38:41.449331973Z,ended,2024-12-19T23:03:48.135877372Z,"[[294,298],[65,195],[226,242],[43,344],[96,118],[406,370],[425,359],[238,248],[2,59],[266,4],[324,337],[401,307],[51,321],[392,355],[275,191],[332,417]]",2024-12-19T22:38:50.799332284Z,"[294,65,226,43,96,406,425,238,2,266,324,401,51,392,275,332]",2024-12-19T22:38:50.799332284Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2024-12-19T22:36:45.524984096Z,full-noncomp,2024-12-19T22:36:45.524984096Z
01JFGFWXS1CYQ8W1715TNGRP4P,2,2024-12-19T22:35:44.738761229Z,01JFGFWXRF7SWH4R9JWCGX5AX9,2024-12-19T22:16:33.31333365Z,"[309,150,49,145]",2024-12-19T22:35:44.989232302Z,4,2024-12-19T22:35:44.760776977Z,comp-within,2024-12-19T22:35:44.760776977Z,true,2024-12-19T22:40:12.717404877Z,,,01JFGFWXVD6P863CCZ7ENWKAEJ,2024-12-19T22:16:33.391943993Z,true,2024-12-19T22:35:44.989232302Z,01JFGGWFW12Q2ZSCRAM09GGH4V,2024-12-19T22:33:47.656665638Z,3,2024-12-19T22:35:44.760776977Z,180,2024-12-19T22:35:44.760776977Z,63,2024-12-19T22:35:44.989232302Z,1,2024-12-19T22:35:44.760776977Z,null,2024-12-19T22:40:12.717404877Z,true,2024-12-19T22:35:44.738761229Z,true,2024-12-19T22:35:44.738761229Z,ended,2024-12-19T22:40:12.703711299Z,"[[442,309],[442,150],[442,49],[442,145],[167,309],[167,150],[167,49],[167,145],[136,309],[136,150],[136,49],[136,145],[121,309],[121,150],[121,49],[121,145]]",2024-12-19T22:35:44.989232302Z,"[442,167,136,121]",2024-12-19T22:35:44.989232302Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2024-12-19T22:16:33.31333365Z,full-comp-within,2024-12-19T22:16:33.31333365Z
01JFGFX3DCBX4MM3SFDKPP8GS2,,,01JFGFX3CTBVWJ6FF2K00RRHNF,2024-12-19T22:16:39.084858198Z,,,,,,,false,2024-12-19T22:16:39.084858198Z,shared lobby timeout,2024-12-19T22:30:19.51898895Z,01JFGFX3FSZVCWXJ4DRQ3SY7J7,2024-12-19T22:16:39.164065033Z,,,01JFGGCZMK9HHZD4CN2TGAN6X0,2024-12-19T22:25:19.516559997Z,,,,,,,,,,,false,2024-12-19T22:16:39.084858198Z,,,failed,2024-12-19T22:30:19.51898895Z,,,,,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2024-12-19T22:16:39.084858198Z,full-comp-within,2024-12-19T22:16:39.084858198Z
01JFGFW0F27SHDS0SFHGM8CNDF,2,2024-12-19T22:37:34.586751118Z,01JFGFW0DVE7CVHWSRC197DM3P,2024-12-19T22:16:03.298438316Z,"[157,374,391,231]",2024-12-19T22:37:34.905279386Z,4,2024-12-19T22:37:34.613718281Z,comp-within,2024-12-19T22:37:34.613718281Z,true,2024-12-19T23:21:55.250361687Z,end of game,2024-12-19T23:21:55.339044192Z,01JFGFW0HMACZ6F50FGS5FD0E1,2024-12-19T22:16:03.385144529Z,true,2024-12-19T22:37:34.905279386Z,01JFGH1EDEWFW78DWAE8C1FWWV,2024-12-19T22:36:30.006539594Z,3,2024-12-19T22:37:34.613718281Z,270,2024-12-19T22:37:34.613718281Z,63,2024-12-19T22:37:34.905279386Z,1,2024-12-19T22:37:34.613718281Z,null,2024-12-19T23:21:55.250361687Z,true,2024-12-19T22:37:34.586751118Z,true,2024-12-19T22:37:34.586751118Z,ended,2024-12-19T23:21:55.339044192Z,"[[39,157],[39,374],[39,391],[39,231],[283,157],[283,374],[283,391],[283,231],[194,157],[194,374],[194,391],[194,231],[464,157],[464,374],[464,391],[464,231]]",2024-12-19T22:37:34.905279386Z,"[39,283,194,464]",2024-12-19T22:37:34.905279386Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2024-12-19T22:16:03.298438316Z,full-comp-within,2024-12-19T22:16:03.298438316Z
