id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,serverStartedAt,serverStartedAtLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01M0WY8DRMWXTFQ0WQYM8WWKJK,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:32.756129625Z,60,2026-08-25T17:07:32.756129625Z,true,2026-08-25T17:29:46.317683797Z,01M0WWQ9XT2Q7RF2RHNCTTRDNK,2026-08-25T17:07:32.756129625Z,0,2026-08-25T17:07:32.756129625Z,true,2026-08-25T17:28:55.889530137Z,selection,2026-08-25T17:07:32.756129625Z,01M0WY8D7NQT3GYWF5VQ9NSEAZ,2026-08-25T17:07:32.756129625Z,1787678935897,2026-08-25T17:28:55.899081018Z,true,2026-08-25T17:28:55.862208757Z,true,2026-08-25T17:28:55.911492111Z,01M0WY8DRFTFQG22E61G1HY9CM,2026-08-25T17:07:32.756129625Z
01M0WY96RRZGX82FM4VSVQZ02Q,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:58.360870675Z,60,2026-08-25T17:07:58.360870675Z,true,2026-08-25T17:32:47.391519091Z,01M0WWQAZPP7VBJF1WXDE2YKFW,2026-08-25T17:07:58.360870675Z,0,2026-08-25T17:07:58.360870675Z,true,2026-08-25T17:32:02.076177168Z,selection,2026-08-25T17:07:58.360870675Z,01M0WY968MG2PG96FZXNBECRM2,2026-08-25T17:07:58.360870675Z,1787679122093,2026-08-25T17:32:02.09543081Z,true,2026-08-25T17:32:02.010345848Z,true,2026-08-25T17:32:02.11996706Z,01M0WY96RJ243Y8643PAKP7N4M,2026-08-25T17:07:58.360870675Z
01M0WXEBZJG4GQQY188F46PTM1,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:53:18.962322643Z,3,2026-08-25T16:53:18.962322643Z,false,2026-08-25T16:53:18.962322643Z,01M0WWQ74M3NWYAJGQB0ESKAD2,2026-08-25T16:53:18.962322643Z,1,2026-08-25T16:53:18.962322643Z,,,feedback,2026-08-25T16:53:18.962322643Z,01M0WXEBCPJ89WBZ9BJCWGGNPJ,2026-08-25T16:53:18.962322643Z,,,false,2026-08-25T16:53:18.962322643Z,,,01M0WXEBZFC7Q1MSWT88KKQQ99,2026-08-25T16:53:18.962322643Z
01M0WY7HFQQTZS72R8ANT1BR26,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:03.799973273Z,60,2026-08-25T17:07:03.799973273Z,true,2026-08-25T17:46:09.793345073Z,01M0WWQ9XW83PGVA4HF3WT9HVR,2026-08-25T17:07:03.799973273Z,0,2026-08-25T17:07:03.799973273Z,true,2026-08-25T17:45:53.686756851Z,selection,2026-08-25T17:07:03.799973273Z,01M0WY7G4VMKY0JE3F94J4DGNW,2026-08-25T17:07:03.799973273Z,1787679953695,2026-08-25T17:45:53.696954374Z,true,2026-08-25T17:45:53.650407706Z,true,2026-08-25T17:45:53.705625161Z,01M0WY7HFGQJEC02NDX97Z7WAJ,2026-08-25T17:07:03.799973273Z
01M0WY8XB7Z4SC3QFN05Q4SVFR,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:48.711622979Z,60,2026-08-25T17:07:48.711622979Z,true,2026-08-25T17:22:33.334947171Z,01M0WWQAZTRSENW9JN2FSQ4BA7,2026-08-25T17:07:48.711622979Z,0,2026-08-25T17:07:48.711622979Z,true,2026-08-25T17:22:16.35294508Z,selection,2026-08-25T17:07:48.711622979Z,01M0WY8WKQ5D7DN3FS1NPXR1ZG,2026-08-25T17:07:48.711622979Z,1787678536362,2026-08-25T17:22:16.365154559Z,true,2026-08-25T17:22:16.319635595Z,true,2026-08-25T17:22:16.398016356Z,01M0WY8XB3B9ZYY6XMDB53PYTG,2026-08-25T17:07:48.711622979Z
01M0WYEFF25F5DHP2VNMACA8A6,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:10:51.106096831Z,3,2026-08-25T17:10:51.106096831Z,false,2026-08-25T17:10:51.106096831Z,01M0WWQAZRRWZPK3N7VE24RFV2,2026-08-25T17:10:51.106096831Z,1,2026-08-25T17:10:51.106096831Z,,,feedback,2026-08-25T17:10:51.106096831Z,01M0WYEERTNTG7AQ5CAG7TN9BN,2026-08-25T17:10:51.106096831Z,,,false,2026-08-25T17:10:51.106096831Z,,,01M0WYEFERP91SD405XAAQAH4A,2026-08-25T17:10:51.106096831Z
01M0WYEFMBNMACV3CBHXYCQHXS,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:10:51.275895582Z,60,2026-08-25T17:10:51.275895582Z,false,2026-08-25T17:10:51.275895582Z,01M0WWQAZRRWZPK3N7VE24RFV2,2026-08-25T17:10:51.275895582Z,0,2026-08-25T17:10:51.275895582Z,,,selection,2026-08-25T17:10:51.275895582Z,01M0WYEF02PBS6H9MP5TM5QPN5,2026-08-25T17:10:51.275895582Z,,,false,2026-08-25T17:10:51.275895582Z,,,01M0WYEFM61BJJKSH8ENRF9HYE,2026-08-25T17:10:51.275895582Z
01M0WY8WXZ7DP9M9G5F04A1MKJ,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:48.287843572Z,60,2026-08-25T17:07:48.287843572Z,true,2026-08-25T17:11:45.745896789Z,01M0WWQAZTRSENW9JN2FSQ4BA7,2026-08-25T17:07:48.287843572Z,0,2026-08-25T17:07:48.287843572Z,true,2026-08-25T17:10:57.2301541Z,selection,2026-08-25T17:07:48.287843572Z,01M0WY8WJW7Q08TEKTGGYZVHJM,2026-08-25T17:07:48.287843572Z,1787677857235,2026-08-25T17:10:57.236580737Z,true,2026-08-25T17:10:57.206585782Z,true,2026-08-25T17:10:57.253162039Z,01M0WY8WXP1JN7K020BB5RZ9QA,2026-08-25T17:07:48.287843572Z
01M0WY8XF4S92TRRW5NM2BWVVN,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:48.836482272Z,3,2026-08-25T17:07:48.836482272Z,true,2026-08-25T17:25:15.474713732Z,01M0WWQAZTRSENW9JN2FSQ4BA7,2026-08-25T17:07:48.836482272Z,1,2026-08-25T17:07:48.836482272Z,true,2026-08-25T17:25:12.451973869Z,feedback,2026-08-25T17:07:48.836482272Z,01M0WY8WK6JZEK5ZFGZ5FY3RA6,2026-08-25T17:07:48.836482272Z,1787678712462,2026-08-25T17:25:12.463510865Z,true,2026-08-25T17:25:12.428006937Z,true,2026-08-25T17:25:12.47270945Z,01M0WY8XF0CNS465BPEW2ND0QD,2026-08-25T17:07:48.836482272Z
01M0WXAWJWEVQ24VM644CTJGHT,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:51:24.892481562Z,60,2026-08-25T16:51:24.892481562Z,true,2026-08-25T17:15:45.447146099Z,01M0WWQ74H7CSGCPAHPDSCJ0PV,2026-08-25T16:51:24.892481562Z,0,2026-08-25T16:51:24.892481562Z,true,2026-08-25T17:15:16.451623223Z,selection,2026-08-25T16:51:24.892481562Z,01M0WXAW69HH2S9GRE62WAVKSW,2026-08-25T16:51:24.892481562Z,1787678116462,2026-08-25T17:15:16.463988966Z,true,2026-08-25T17:15:16.419079649Z,true,2026-08-25T17:15:16.475968113Z,01M0WXAWJQ9G9X5M7W53Y9TXNN,2026-08-25T16:51:24.892481562Z
01M0WY8DY1FQ7D6RK7Y4RYG9ND,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:32.929790148Z,60,2026-08-25T17:07:32.929790148Z,true,2026-08-25T17:34:58.010476341Z,01M0WWQ9XT2Q7RF2RHNCTTRDNK,2026-08-25T17:07:32.929790148Z,0,2026-08-25T17:07:32.929790148Z,true,2026-08-25T17:34:16.086565767Z,selection,2026-08-25T17:07:32.929790148Z,01M0WY8D8W235WCT4A4KAQPPJH,2026-08-25T17:07:32.929790148Z,1787679256099,2026-08-25T17:34:16.101305801Z,true,2026-08-25T17:34:16.014010563Z,true,2026-08-25T17:34:16.11666497Z,01M0WY8DXXCGB9DSRP4AAB1CQ4,2026-08-25T17:07:32.929790148Z
01M0WY7HA4MQ1AZ1Y2ACXY4X62,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:03.620300457Z,60,2026-08-25T17:07:03.620300457Z,true,2026-08-25T17:43:05.287913814Z,01M0WWQ9XW83PGVA4HF3WT9HVR,2026-08-25T17:07:03.620300457Z,0,2026-08-25T17:07:03.620300457Z,true,2026-08-25T17:42:52.968066915Z,selection,2026-08-25T17:07:03.620300457Z,01M0WY7GA0S4SVXVQE8NTSZB66,2026-08-25T17:07:03.620300457Z,1787679772975,2026-08-25T17:42:52.977144813Z,true,2026-08-25T17:42:52.924634262Z,true,2026-08-25T17:42:52.992540038Z,01M0WY7H9Z4N2NXVXZH0S7A56M,2026-08-25T17:07:03.620300457Z
01M0WYEF92KV5ZBJBCJ6A7M2XN,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:10:50.914481684Z,60,2026-08-25T17:10:50.914481684Z,false,2026-08-25T17:10:50.914481684Z,01M0WWQAZRRWZPK3N7VE24RFV2,2026-08-25T17:10:50.914481684Z,0,2026-08-25T17:10:50.914481684Z,,,selection,2026-08-25T17:10:50.914481684Z,01M0WYEESVDH2Z6V7WZAR4J0TB,2026-08-25T17:10:50.914481684Z,,,false,2026-08-25T17:10:50.914481684Z,,,01M0WYEF8SC586PQV9KTKB0NAF,2026-08-25T17:10:50.914481684Z
01M0WYEFQ209BJV31CPMBDP75D,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:10:51.362194427Z,3,2026-08-25T17:10:51.362194427Z,false,2026-08-25T17:10:51.362194427Z,01M0WWQAZRRWZPK3N7VE24RFV2,2026-08-25T17:10:51.362194427Z,1,2026-08-25T17:10:51.362194427Z,,,feedback,2026-08-25T17:10:51.362194427Z,01M0WYEEY3FPWNBCBT2GYBTT3F,2026-08-25T17:10:51.362194427Z,,,false,2026-08-25T17:10:51.362194427Z,,,01M0WYEFPT2M8G41JXFE32M20G,2026-08-25T17:10:51.362194427Z
01M0WYEFSZ6H5NQ3NMRJ1TA1NV,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:10:51.455800269Z,60,2026-08-25T17:10:51.455800269Z,false,2026-08-25T17:10:51.455800269Z,01M0WWQAZRRWZPK3N7VE24RFV2,2026-08-25T17:10:51.455800269Z,0,2026-08-25T17:10:51.455800269Z,,,selection,2026-08-25T17:10:51.455800269Z,01M0WYEEVVFX0J0S8E0Q4F619Z,2026-08-25T17:10:51.455800269Z,,,false,2026-08-25T17:10:51.455800269Z,,,01M0WYEFST61B5YSE244E1NCCT,2026-08-25T17:10:51.455800269Z
01M0WY4FCZ7NPHAFG82P5DQ75X,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:05:23.359934769Z,3,2026-08-25T17:05:23.359934769Z,true,2026-08-25T17:20:45.581890228Z,01M0WWQ9XVXJV1JR4118CY5W09,2026-08-25T17:05:23.359934769Z,1,2026-08-25T17:05:23.359934769Z,true,2026-08-25T17:20:42.561211622Z,feedback,2026-08-25T17:05:23.359934769Z,01M0WY4ETD41E6R78QNNYKWMSC,2026-08-25T17:05:23.359934769Z,1787678442567,2026-08-25T17:20:42.569264907Z,true,2026-08-25T17:20:42.537419016Z,true,2026-08-25T17:20:42.580688608Z,01M0WY4FCVPKYV1T3KTNX7B4YW,2026-08-25T17:05:23.359934769Z
01M0WY7GH30G5HQTJEJ3CZE0QF,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:02.819792267Z,3,2026-08-25T17:07:02.819792267Z,true,2026-08-25T17:23:14.068308872Z,01M0WWQ9XW83PGVA4HF3WT9HVR,2026-08-25T17:07:02.819792267Z,1,2026-08-25T17:07:02.819792267Z,true,2026-08-25T17:23:11.04017274Z,feedback,2026-08-25T17:07:02.819792267Z,01M0WY7G4DA9ETP6XQ259BR0SD,2026-08-25T17:07:02.819792267Z,1787678591049,2026-08-25T17:23:11.051212737Z,true,2026-08-25T17:23:11.009672585Z,true,2026-08-25T17:23:11.060730354Z,01M0WY7GGXR0CR7H59C5KB9XXM,2026-08-25T17:07:02.819792267Z
01M0WXGEXQNXENN50Y1TD71BQH,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:54:27.511348786Z,3,2026-08-25T16:54:27.511348786Z,false,2026-08-25T16:54:27.511348786Z,01M0WWQ74ND1AHANTF309RNWJE,2026-08-25T16:54:27.511348786Z,1,2026-08-25T16:54:27.511348786Z,,,feedback,2026-08-25T16:54:27.511348786Z,01M0WXGEBARSGCP6133H652ZZ8,2026-08-25T16:54:27.511348786Z,,,false,2026-08-25T16:54:27.511348786Z,,,01M0WXGEXM1QKAQ5D3C7P7R1C7,2026-08-25T16:54:27.511348786Z
01M0WY9741J8ZTBHNVNFVGJ1EY,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:58.721414924Z,3,2026-08-25T17:07:58.721414924Z,true,2026-08-25T17:44:51.11032794Z,01M0WWQAZPP7VBJF1WXDE2YKFW,2026-08-25T17:07:58.721414924Z,1,2026-08-25T17:07:58.721414924Z,true,2026-08-25T17:44:48.08772144Z,feedback,2026-08-25T17:07:58.721414924Z,01M0WY9688S44V0CKEM1E0Z0CG,2026-08-25T17:07:58.721414924Z,1787679888094,2026-08-25T17:44:48.095722871Z,true,2026-08-25T17:44:48.051627261Z,true,2026-08-25T17:44:48.108695511Z,01M0WY973WHANP6JGZD77GZ7WZ,2026-08-25T17:07:58.721414924Z
01M0WXEBHDYGK8G6W0XCYG3APP,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:53:18.509570818Z,60,2026-08-25T16:53:18.509570818Z,true,2026-08-25T17:02:23.581454485Z,01M0WWQ74M3NWYAJGQB0ESKAD2,2026-08-25T16:53:18.509570818Z,0,2026-08-25T16:53:18.509570818Z,true,2026-08-25T17:01:23.556708453Z,selection,2026-08-25T16:53:18.509570818Z,01M0WXEB7CMEJCN6WCX1HM6RR8,2026-08-25T16:53:18.509570818Z,1787677283560,2026-08-25T17:01:23.562192167Z,true,2026-08-25T17:01:23.53472048Z,true,2026-08-25T17:01:23.569683837Z,01M0WXEBH0CC4BYABZW4P9J8A2,2026-08-25T16:53:18.509570818Z
01M0WY7H5W0NGSNCWSF4BD3GS1,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:03.484329885Z,60,2026-08-25T17:07:03.484329885Z,true,2026-08-25T17:40:32.409663409Z,01M0WWQ9XW83PGVA4HF3WT9HVR,2026-08-25T17:07:03.484329885Z,0,2026-08-25T17:07:03.484329885Z,true,2026-08-25T17:40:19.857920182Z,selection,2026-08-25T17:07:03.484329885Z,01M0WY7G8DGN0TZWCM79P6TSFG,2026-08-25T17:07:03.484329885Z,1787679619864,2026-08-25T17:40:19.86538634Z,true,2026-08-25T17:40:19.825326926Z,true,2026-08-25T17:40:19.877661949Z,01M0WY7H5Q19Q3069WND5PZCVA,2026-08-25T17:07:03.484329885Z
01M0WY7HEZ3S8QYTRTP1672ZBS,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:03.775626571Z,3,2026-08-25T17:07:03.775626571Z,true,2026-08-25T17:45:53.523359897Z,01M0WWQ9XW83PGVA4HF3WT9HVR,2026-08-25T17:07:03.775626571Z,1,2026-08-25T17:07:03.775626571Z,true,2026-08-25T17:45:50.498426159Z,feedback,2026-08-25T17:07:03.775626571Z,01M0WY7GAXB13VCX42FZ0JW298,2026-08-25T17:07:03.775626571Z,1787679950506,2026-08-25T17:45:50.508279672Z,true,2026-08-25T17:45:50.460740708Z,true,2026-08-25T17:45:50.520446184Z,01M0WY7HERQH816GJJ3P6XZM4V,2026-08-25T17:07:03.775626571Z
01M0WYEFKS0WNR359ARQD3M6AY,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:10:51.257210248Z,3,2026-08-25T17:10:51.257210248Z,false,2026-08-25T17:10:51.257210248Z,01M0WWQAZRRWZPK3N7VE24RFV2,2026-08-25T17:10:51.257210248Z,1,2026-08-25T17:10:51.257210248Z,,,feedback,2026-08-25T17:10:51.257210248Z,01M0WYEF094D3BTYYTK8MD8YRV,2026-08-25T17:10:51.257210248Z,,,false,2026-08-25T17:10:51.257210248Z,,,01M0WYEFKJ423Z9Z7XVGJW1CM7,2026-08-25T17:10:51.257210248Z
01M0WYEG34W2YHHPJ33DK5R5S3,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:10:51.748533937Z,3,2026-08-25T17:10:51.748533937Z,false,2026-08-25T17:10:51.748533937Z,01M0WWQAZRRWZPK3N7VE24RFV2,2026-08-25T17:10:51.748533937Z,1,2026-08-25T17:10:51.748533937Z,,,feedback,2026-08-25T17:10:51.748533937Z,01M0WYEEQCC80S9YNZQPPHVRTV,2026-08-25T17:10:51.748533937Z,,,false,2026-08-25T17:10:51.748533937Z,,,01M0WYEG2YD9KQ04N7NYG0A8EW,2026-08-25T17:10:51.748533937Z
01M0WXAWFY7H9P2MS81ZE99RP5,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:51:24.798634348Z,3,2026-08-25T16:51:24.798634348Z,true,2026-08-25T17:12:02.448895577Z,01M0WWQ74H7CSGCPAHPDSCJ0PV,2026-08-25T16:51:24.798634348Z,1,2026-08-25T16:51:24.798634348Z,true,2026-08-25T17:11:59.425457132Z,feedback,2026-08-25T16:51:24.798634348Z,01M0WXAW6HBME2NMSG8ZSQ59CD,2026-08-25T16:51:24.798634348Z,1787677919435,2026-08-25T17:11:59.436624745Z,true,2026-08-25T17:11:59.393591537Z,true,2026-08-25T17:11:59.449263817Z,01M0WXAWFVH9CCBYGSR7KBF0C6,2026-08-25T16:51:24.798634348Z
01M0WXGEW24N2HWNKCMVP3QR78,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:54:27.458563327Z,60,2026-08-25T16:54:27.458563327Z,false,2026-08-25T16:54:27.458563327Z,01M0WWQ74ND1AHANTF309RNWJE,2026-08-25T16:54:27.458563327Z,0,2026-08-25T16:54:27.458563327Z,,,selection,2026-08-25T16:54:27.458563327Z,01M0WXGEBDF2F0ZJA4H41S3AV1,2026-08-25T16:54:27.458563327Z,,,false,2026-08-25T16:54:27.458563327Z,,,01M0WXGEVWM7PYD9HGG191S2GW,2026-08-25T16:54:27.458563327Z
01M0WY4FBJFK4B90B4786EY4GC,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:05:23.314153366Z,3,2026-08-25T17:05:23.314153366Z,true,2026-08-25T17:19:21.920625996Z,01M0WWQ9XVXJV1JR4118CY5W09,2026-08-25T17:05:23.314153366Z,1,2026-08-25T17:05:23.314153366Z,true,2026-08-25T17:19:18.895522302Z,feedback,2026-08-25T17:05:23.314153366Z,01M0WY4ET7B155SZW64KC7HX0Z,2026-08-25T17:05:23.314153366Z,1787678358905,2026-08-25T17:19:18.906399947Z,true,2026-08-25T17:19:18.866866771Z,true,2026-08-25T17:19:18.929047487Z,01M0WY4FBEN3SQ58HPYM0GPYCK,2026-08-25T17:05:23.314153366Z
01M0WY7H3ZVTWK3WK7Q0VRAKMS,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:03.423643945Z,60,2026-08-25T17:07:03.423643945Z,true,2026-08-25T17:39:26.109854998Z,01M0WWQ9XW83PGVA4HF3WT9HVR,2026-08-25T17:07:03.423643945Z,0,2026-08-25T17:07:03.423643945Z,true,2026-08-25T17:39:03.932854845Z,selection,2026-08-25T17:07:03.423643945Z,01M0WY7G85HT9D6VVYB895KQA2,2026-08-25T17:07:03.423643945Z,1787679543939,2026-08-25T17:39:03.940951758Z,true,2026-08-25T17:39:03.848858582Z,true,2026-08-25T17:39:03.954191003Z,01M0WY7H3TQ420S5V62KK6NC37,2026-08-25T17:07:03.423643945Z
01M0WY9723ZYV6TP4CBRHFFVCW,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:58.659445851Z,60,2026-08-25T17:07:58.659445851Z,true,2026-08-25T17:43:03.131810888Z,01M0WWQAZPP7VBJF1WXDE2YKFW,2026-08-25T17:07:58.659445851Z,0,2026-08-25T17:07:58.659445851Z,true,2026-08-25T17:42:39.234849928Z,selection,2026-08-25T17:07:58.659445851Z,01M0WY96AHJMZZDGHS4CMS44NY,2026-08-25T17:07:58.659445851Z,1787679759245,2026-08-25T17:42:39.247365745Z,true,2026-08-25T17:42:39.196401709Z,true,2026-08-25T17:42:39.262323286Z,01M0WY971Y6DZJQ5HXEQCSFR2Z,2026-08-25T17:07:58.659445851Z
01M0WY4FE0W544V64B725J9MPY,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:05:23.392247005Z,3,2026-08-25T17:05:23.392247005Z,true,2026-08-25T17:21:20.796183151Z,01M0WWQ9XVXJV1JR4118CY5W09,2026-08-25T17:05:23.392247005Z,1,2026-08-25T17:05:23.392247005Z,true,2026-08-25T17:21:17.778982303Z,feedback,2026-08-25T17:05:23.392247005Z,01M0WY4ETG61K7YQS20XXP0XDY,2026-08-25T17:05:23.392247005Z,1787678477783,2026-08-25T17:21:17.784975874Z,true,2026-08-25T17:21:17.755691324Z,true,2026-08-25T17:21:17.79391792Z,01M0WY4FDWQZ1PM26FMYYH059F,2026-08-25T17:05:23.392247005Z
01M0WY7H4PK666PH22GWM82GPY,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:03.446334341Z,3,2026-08-25T17:07:03.446334341Z,true,2026-08-25T17:39:54.486070868Z,01M0WWQ9XW83PGVA4HF3WT9HVR,2026-08-25T17:07:03.446334341Z,1,2026-08-25T17:07:03.446334341Z,true,2026-08-25T17:39:51.457985206Z,feedback,2026-08-25T17:07:03.446334341Z,01M0WY7G87NZFSD1GS4H01E6AV,2026-08-25T17:07:03.446334341Z,1787679591465,2026-08-25T17:39:51.467626907Z,true,2026-08-25T17:39:51.409828003Z,true,2026-08-25T17:39:51.488248436Z,01M0WY7H4H2NFA22YY8G650B47,2026-08-25T17:07:03.446334341Z
01M0WY8X9G5HC2R2D5F5S2B2QH,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:48.656553648Z,60,2026-08-25T17:07:48.656553648Z,true,2026-08-25T17:21:04.720534266Z,01M0WWQAZTRSENW9JN2FSQ4BA7,2026-08-25T17:07:48.656553648Z,0,2026-08-25T17:07:48.656553648Z,true,2026-08-25T17:20:50.405491717Z,selection,2026-08-25T17:07:48.656553648Z,01M0WY8WKZP9NH429E385K1ZHC,2026-08-25T17:07:48.656553648Z,1787678450416,2026-08-25T17:20:50.418142075Z,true,2026-08-25T17:20:50.366353942Z,true,2026-08-25T17:20:50.430120926Z,01M0WY8X9BYYD7NSJ8EGZNHQE4,2026-08-25T17:07:48.656553648Z
01M0WY4F6XQTKCW1NG8NK9PYBA,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:05:23.165937272Z,60,2026-08-25T17:05:23.165937272Z,true,2026-08-25T17:15:55.743120034Z,01M0WWQ9XVXJV1JR4118CY5W09,2026-08-25T17:05:23.165937272Z,0,2026-08-25T17:05:23.165937272Z,true,2026-08-25T17:15:26.957101895Z,selection,2026-08-25T17:05:23.165937272Z,01M0WY4ESEDH7AFA6WZBYEBR58,2026-08-25T17:05:23.165937272Z,1787678126962,2026-08-25T17:15:26.964037695Z,true,2026-08-25T17:15:26.931078483Z,true,2026-08-25T17:15:26.971279977Z,01M0WY4F6S78072QXYQV33SW26,2026-08-25T17:05:23.165937272Z
01M0WY8E2SMBXNH1YF38VYA5J0,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:33.083212758Z,3,2026-08-25T17:07:33.083212758Z,true,2026-08-25T17:40:23.627690766Z,01M0WWQ9XT2Q7RF2RHNCTTRDNK,2026-08-25T17:07:33.083212758Z,1,2026-08-25T17:07:33.083212758Z,true,2026-08-25T17:40:20.5982246Z,feedback,2026-08-25T17:07:33.083212758Z,01M0WY8DB1PNCPVCQXGARAY1MA,2026-08-25T17:07:33.083212758Z,1787679620603,2026-08-25T17:40:20.605489959Z,true,2026-08-25T17:40:20.565286044Z,true,2026-08-25T17:40:20.618140899Z,01M0WY8E2MBXQHRFW3Z6QJF63X,2026-08-25T17:07:33.083212758Z
01M0WYEFCAZPFMQYF85FQRFAJK,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:10:51.018683105Z,3,2026-08-25T17:10:51.018683105Z,false,2026-08-25T17:10:51.018683105Z,01M0WWQAZRRWZPK3N7VE24RFV2,2026-08-25T17:10:51.018683105Z,1,2026-08-25T17:10:51.018683105Z,,,feedback,2026-08-25T17:10:51.018683105Z,01M0WYEES5EEZKYSZ21WBP6BJK,2026-08-25T17:10:51.018683105Z,,,false,2026-08-25T17:10:51.018683105Z,,,01M0WYEFC38CHK3MW8KVR4PN7E,2026-08-25T17:10:51.018683105Z
01M0WXEC28VY3575ZYN1JXPPHF,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:53:19.048839482Z,3,2026-08-25T16:53:19.048839482Z,false,2026-08-25T16:53:19.048839482Z,01M0WWQ74M3NWYAJGQB0ESKAD2,2026-08-25T16:53:19.048839482Z,1,2026-08-25T16:53:19.048839482Z,,,feedback,2026-08-25T16:53:19.048839482Z,01M0WXEBD2W3SSKX0WR4CCXHPX,2026-08-25T16:53:19.048839482Z,,,false,2026-08-25T16:53:19.048839482Z,,,01M0WXEC26S3V2FAEGV97R03JN,2026-08-25T16:53:19.048839482Z
01M0WXAWY064CNDEFNM2G79BT5,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:51:25.248975096Z,3,2026-08-25T16:51:25.248975096Z,true,2026-08-25T17:23:00.045046223Z,01M0WWQ74H7CSGCPAHPDSCJ0PV,2026-08-25T16:51:25.248975096Z,1,2026-08-25T16:51:25.248975096Z,true,2026-08-25T17:22:57.016326101Z,feedback,2026-08-25T16:51:25.248975096Z,01M0WXAWAZSZTCFGJNQP422T1V,2026-08-25T16:51:25.248975096Z,1787678577027,2026-08-25T17:22:57.028564962Z,true,2026-08-25T17:22:56.985394748Z,true,2026-08-25T17:22:57.044797039Z,01M0WXAWXWQ8SCKMX89Z1ZDX1C,2026-08-25T16:51:25.248975096Z
01M0WXAX1DXQD3Y652Y088AH7T,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:51:25.357671054Z,3,2026-08-25T16:51:25.357671054Z,true,2026-08-25T17:25:02.770610241Z,01M0WWQ74H7CSGCPAHPDSCJ0PV,2026-08-25T16:51:25.357671054Z,1,2026-08-25T16:51:25.357671054Z,true,2026-08-25T17:24:59.739001395Z,feedback,2026-08-25T16:51:25.357671054Z,01M0WXAW6X09PBCFMQDHYT7MS5,2026-08-25T16:51:25.357671054Z,1787678699745,2026-08-25T17:24:59.746942352Z,true,2026-08-25T17:24:59.700664539Z,true,2026-08-25T17:24:59.760335972Z,01M0WXAX1BH7WTMEEK5H3ME94Q,2026-08-25T16:51:25.357671054Z
