id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,chatTimestamps,chatTimestampsLastChangedAt,clickBlockedAt,clickBlockedAtLastChangedAt,correct,correctLastChangedAt,director,directorLastChangedAt,displayLabels,displayLabelsLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,justStarted,justStartedLastChangedAt,matcher,matcherLastChangedAt,numItems,numItemsLastChangedAt,numTrials,numTrialsLastChangedAt,numTrialsPerBlock,numTrialsPerBlockLastChangedAt,phase,phaseLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,selection,selectionLastChangedAt,selectionMadeAt,selectionMadeAtLastChangedAt,setId,setIdLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetLabel,targetLabelLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01M0TVK9T1V3PNDTPVEEMJPGAA,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:42:34.561859738Z,"[{""text"":""cross"",""sender"":{""id"":""01M0TV8YZXT0HY97VC3QNJABKN"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-24T21:58:44.20613836Z,[1787608724220],2026-08-24T21:58:44.222383448Z,,,true,2026-08-24T21:58:50.060022486Z,01M0TV8YZXT0HY97VC3QNJABKN,2026-08-24T21:58:37.074314157Z,"[""C3"",""F5"",""F7"",""F1""]",2026-08-24T21:42:34.561859738Z,true,2026-08-24T21:58:50.04303871Z,01M0TTMWMG725DJ5GA5M4WD8SY,2026-08-24T21:42:34.561859738Z,38,2026-08-24T21:42:34.561859738Z,false,2026-08-24T21:58:37.240955356Z,01M0TVD4RDDZ2GPYA2W2TBJY2J,2026-08-24T21:58:37.074314157Z,,,48,2026-08-24T21:42:34.561859738Z,12,2026-08-24T21:42:34.561859738Z,training,2026-08-24T21:42:34.561859738Z,3,2026-08-24T21:42:34.561859738Z,4,2026-08-24T21:42:34.561859738Z,/tangrams/4_159.png,2026-08-24T21:58:50.060022486Z,/tangrams/4_159.png,2026-08-24T21:58:46.865146323Z,1787608726797,2026-08-24T21:58:46.873908487Z,1,2026-08-24T21:42:34.561859738Z,2,2026-08-24T21:42:36.156327923Z,true,2026-08-24T21:58:37.005030594Z,"[""/tangrams/202_24.png"",""/tangrams/4_159.png"",""/tangrams/157_426.png"",""/tangrams/452_257.png""]",2026-08-24T21:42:34.561859738Z,/tangrams/4_159.png,2026-08-24T21:42:34.561859738Z,F5,2026-08-24T21:42:34.561859738Z,2,2026-08-24T21:42:34.561859738Z,37,2026-08-24T21:42:34.561859738Z
01M0TTEY3S2N0VPS91FD40Y0B8,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:22:42.937265773Z,"[{""text"":""Two horns on top, almost looks like a Transformer"",""sender"":{""id"":""01M0TT9XXJBBQAZ4WANFPESF7T"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-24T21:50:23.306964672Z,[1787608223325],2026-08-24T21:50:23.326678494Z,,,true,2026-08-24T21:50:31.528991379Z,01M0TT9XXJBBQAZ4WANFPESF7T,2026-08-24T21:49:57.12938918Z,"[""F1"",""B2"",""F4"",""D4""]",2026-08-24T21:22:42.937265773Z,true,2026-08-24T21:50:31.507903355Z,01M0TSZEY44B7XSP574QH2WQPJ,2026-08-24T21:22:42.937265773Z,33,2026-08-24T21:22:42.937265773Z,false,2026-08-24T21:49:57.315432122Z,01M0TT49QHQY8JQV8C5T94HHYZ,2026-08-24T21:49:57.12938918Z,,,48,2026-08-24T21:22:42.937265773Z,12,2026-08-24T21:22:42.937265773Z,training,2026-08-24T21:22:42.937265773Z,2,2026-08-24T21:22:42.937265773Z,4,2026-08-24T21:22:42.937265773Z,/tangrams/279_66.png,2026-08-24T21:50:31.528991379Z,/tangrams/279_66.png,2026-08-24T21:50:28.346964974Z,1787608228249,2026-08-24T21:50:28.33094952Z,0,2026-08-24T21:22:42.937265773Z,2,2026-08-24T21:22:43.728697776Z,true,2026-08-24T21:49:57.068204244Z,"[""/tangrams/119_182.png"",""/tangrams/366_339.png"",""/tangrams/434_227.png"",""/tangrams/279_66.png""]",2026-08-24T21:22:42.937265773Z,/tangrams/279_66.png,2026-08-24T21:22:42.937265773Z,D4,2026-08-24T21:22:42.937265773Z,9,2026-08-24T21:22:42.937265773Z,32,2026-08-24T21:22:42.937265773Z
01M0TTTPG6W1DYMGG4SAQZTRQJ,01M0TSZV7X3D77NKMM5CDCW4Z6,2026-08-24T21:29:08.358602164Z,"[{""text"":""2 large triangles on its back and looks like it is leaning over to eat"",""sender"":{""id"":""01M0TT467Q69C5HQ20GW6FRRF2"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-24T21:56:27.738379438Z,[1787608587753],2026-08-24T21:56:27.755236635Z,,,true,2026-08-24T21:56:42.25320367Z,01M0TT467Q69C5HQ20GW6FRRF2,2026-08-24T21:55:54.690272Z,"[""C1"",""A2"",""B1"",""B4""]",2026-08-24T21:29:08.358602164Z,true,2026-08-24T21:56:42.235284795Z,01M0TSZV8KEDQHAT4X33M1GG1C,2026-08-24T21:29:08.358602164Z,20,2026-08-24T21:29:08.358602164Z,false,2026-08-24T21:55:54.890369365Z,01M0TTBQPRE9XMJHBPDKM8GTC4,2026-08-24T21:55:54.690272Z,,,48,2026-08-24T21:29:08.358602164Z,12,2026-08-24T21:29:08.358602164Z,training,2026-08-24T21:29:08.358602164Z,1,2026-08-24T21:29:08.358602164Z,4,2026-08-24T21:29:08.358602164Z,/tangrams/348_314.png,2026-08-24T21:56:42.25320367Z,/tangrams/348_314.png,2026-08-24T21:56:39.005577791Z,1787608597275,2026-08-24T21:56:39.014544092Z,1,2026-08-24T21:29:08.358602164Z,2,2026-08-24T21:29:09.465788981Z,true,2026-08-24T21:55:54.622998442Z,"[""/tangrams/202_314.png"",""/tangrams/66_441.png"",""/tangrams/348_314.png"",""/tangrams/348_464.png""]",2026-08-24T21:29:08.358602164Z,/tangrams/348_314.png,2026-08-24T21:29:08.358602164Z,B1,2026-08-24T21:29:08.358602164Z,8,2026-08-24T21:29:08.358602164Z,19,2026-08-24T21:29:08.358602164Z
01M0TTTPHD05RP9QK8GPBME752,01M0TSZV7X3D77NKMM5CDCW4Z6,2026-08-24T21:29:08.397831275Z,"[{""text"":""Looks like a  key has a 3 like shape"",""sender"":{""id"":""01M0TTBQPRE9XMJHBPDKM8GTC4"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-24T22:10:09.180901794Z,[1787609409195],2026-08-24T22:10:09.197915586Z,,,true,2026-08-24T22:10:24.209868417Z,01M0TTBQPRE9XMJHBPDKM8GTC4,2026-08-24T22:09:54.756188909Z,"[""C4"",""A3"",""D3"",""A2""]",2026-08-24T21:29:08.397831275Z,true,2026-08-24T22:10:24.187875731Z,01M0TSZV8KEDQHAT4X33M1GG1C,2026-08-24T21:29:08.397831275Z,39,2026-08-24T21:29:08.397831275Z,false,2026-08-24T22:09:54.94555621Z,01M0TT467Q69C5HQ20GW6FRRF2,2026-08-24T22:09:54.756188909Z,,,48,2026-08-24T21:29:08.397831275Z,12,2026-08-24T21:29:08.397831275Z,training,2026-08-24T21:29:08.397831275Z,3,2026-08-24T21:29:08.397831275Z,4,2026-08-24T21:29:08.397831275Z,/tangrams/66_24.png,2026-08-24T22:10:24.209868417Z,/tangrams/66_24.png,2026-08-24T22:10:20.846366303Z,1787609418083,2026-08-24T22:10:20.820857454Z,1,2026-08-24T21:29:08.397831275Z,2,2026-08-24T21:29:10.303413349Z,true,2026-08-24T22:09:54.6895541Z,"[""/tangrams/202_464.png"",""/tangrams/66_24.png"",""/tangrams/20_24.png"",""/tangrams/66_441.png""]",2026-08-24T21:29:08.397831275Z,/tangrams/66_24.png,2026-08-24T21:29:08.397831275Z,A3,2026-08-24T21:29:08.397831275Z,3,2026-08-24T21:29:08.397831275Z,38,2026-08-24T21:29:08.397831275Z
01M0TTTPMHDVPW2W59Q2M5JPMT,01M0TSZV7X3D77NKMM5CDCW4Z6,2026-08-24T21:29:08.497519855Z,"[{""text"":""looks like a dog lowering its head"",""sender"":{""id"":""01M0TT467Q69C5HQ20GW6FRRF2"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-24T21:52:19.903591451Z,[1787608339920],2026-08-24T21:52:19.921625721Z,,,true,2026-08-24T21:52:35.359512757Z,01M0TT467Q69C5HQ20GW6FRRF2,2026-08-24T21:52:03.920187328Z,"[""C4"",""B3"",""B4"",""A2""]",2026-08-24T21:29:08.497519855Z,true,2026-08-24T21:52:35.338034822Z,01M0TSZV8KEDQHAT4X33M1GG1C,2026-08-24T21:29:08.497519855Z,14,2026-08-24T21:29:08.497519855Z,false,2026-08-24T21:52:04.084303486Z,01M0TTBQPRE9XMJHBPDKM8GTC4,2026-08-24T21:52:03.920187328Z,,,48,2026-08-24T21:29:08.497519855Z,12,2026-08-24T21:29:08.497519855Z,training,2026-08-24T21:29:08.497519855Z,1,2026-08-24T21:29:08.497519855Z,4,2026-08-24T21:29:08.497519855Z,/tangrams/348_464.png,2026-08-24T21:52:35.359512757Z,/tangrams/348_464.png,2026-08-24T21:52:32.913289191Z,1787608350417,2026-08-24T21:52:32.153351719Z,1,2026-08-24T21:29:08.497519855Z,2,2026-08-24T21:29:09.251654466Z,true,2026-08-24T21:52:03.873044476Z,"[""/tangrams/202_464.png"",""/tangrams/348_24.png"",""/tangrams/348_464.png"",""/tangrams/66_441.png""]",2026-08-24T21:29:08.497519855Z,/tangrams/348_464.png,2026-08-24T21:29:08.497519855Z,B4,2026-08-24T21:29:08.497519855Z,2,2026-08-24T21:29:08.497519855Z,13,2026-08-24T21:29:08.497519855Z
01M0TVK9KZSDVV46732Y57QC50,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:42:34.367785455Z,"[{""text"":""2 letters"",""sender"":{""id"":""01M0TVD4RDDZ2GPYA2W2TBJY2J"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-24T21:53:40.620450618Z,[1787608420633],2026-08-24T21:53:40.634897316Z,,,true,2026-08-24T21:53:45.976198706Z,01M0TVD4RDDZ2GPYA2W2TBJY2J,2026-08-24T21:53:34.058996942Z,"[""F1"",""F5"",""F7"",""F2""]",2026-08-24T21:42:34.367785455Z,true,2026-08-24T21:53:45.958067794Z,01M0TTMWMG725DJ5GA5M4WD8SY,2026-08-24T21:42:34.367785455Z,17,2026-08-24T21:42:34.367785455Z,false,2026-08-24T21:53:34.236572398Z,01M0TV8YZXT0HY97VC3QNJABKN,2026-08-24T21:53:34.058996942Z,,,48,2026-08-24T21:42:34.367785455Z,12,2026-08-24T21:42:34.367785455Z,training,2026-08-24T21:42:34.367785455Z,1,2026-08-24T21:42:34.367785455Z,4,2026-08-24T21:42:34.367785455Z,/tangrams/452_257.png,2026-08-24T21:53:45.976198706Z,/tangrams/452_257.png,2026-08-24T21:53:42.668379134Z,1787608423455,2026-08-24T21:53:42.684029612Z,1,2026-08-24T21:42:34.367785455Z,2,2026-08-24T21:42:35.493266491Z,true,2026-08-24T21:53:34.008469017Z,"[""/tangrams/452_257.png"",""/tangrams/4_159.png"",""/tangrams/157_426.png"",""/tangrams/429_403.png""]",2026-08-24T21:42:34.367785455Z,/tangrams/452_257.png,2026-08-24T21:42:34.367785455Z,F1,2026-08-24T21:42:34.367785455Z,5,2026-08-24T21:42:34.367785455Z,16,2026-08-24T21:42:34.367785455Z
01M0TTEY3F6FQ84GR89F7WDK38,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:22:42.927130267Z,"[{""text"":""Diamond on the bottom"",""sender"":{""id"":""01M0TT49QHQY8JQV8C5T94HHYZ"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-24T21:52:14.629907947Z,[1787608334643],2026-08-24T21:52:14.644920442Z,,,true,2026-08-24T21:52:21.344726667Z,01M0TT49QHQY8JQV8C5T94HHYZ,2026-08-24T21:51:59.827344513Z,"[""C3"",""D4"",""F7"",""F5""]",2026-08-24T21:22:42.927130267Z,true,2026-08-24T21:52:21.326796186Z,01M0TSZEY44B7XSP574QH2WQPJ,2026-08-24T21:22:42.927130267Z,36,2026-08-24T21:22:42.927130267Z,false,2026-08-24T21:52:00.114032403Z,01M0TT9XXJBBQAZ4WANFPESF7T,2026-08-24T21:51:59.827344513Z,,,48,2026-08-24T21:22:42.927130267Z,12,2026-08-24T21:22:42.927130267Z,training,2026-08-24T21:22:42.927130267Z,2,2026-08-24T21:22:42.927130267Z,4,2026-08-24T21:22:42.927130267Z,/tangrams/411_352.png,2026-08-24T21:52:21.344726667Z,/tangrams/411_352.png,2026-08-24T21:52:18.16165318Z,1787608337820,2026-08-24T21:52:18.177428138Z,0,2026-08-24T21:22:42.927130267Z,2,2026-08-24T21:22:43.770899107Z,true,2026-08-24T21:51:59.75816292Z,"[""/tangrams/422_405.png"",""/tangrams/279_66.png"",""/tangrams/411_352.png"",""/tangrams/456_48.png""]",2026-08-24T21:22:42.927130267Z,/tangrams/411_352.png,2026-08-24T21:22:42.927130267Z,F7,2026-08-24T21:22:42.927130267Z,12,2026-08-24T21:22:42.927130267Z,35,2026-08-24T21:22:42.927130267Z
01M0TTKMVC7VC72KXQHDQG1Q4E,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:25:17.292646054Z,"[{""text"":""DIAMOND AND TRIANGLE AT THE BOTTOM"",""sender"":{""id"":""01M0TT55D1DRDQ3JPT1CDTT5VN"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-24T21:41:22.367733919Z,[1787607682377],2026-08-24T21:41:22.378590734Z,,,true,2026-08-24T21:41:27.999075794Z,01M0TT55D1DRDQ3JPT1CDTT5VN,2026-08-24T21:41:03.269598702Z,"[""C2"",""A3"",""B4"",""D1""]",2026-08-24T21:25:17.292646054Z,true,2026-08-24T21:41:27.984944734Z,01M0TSZEY173D8F3KEP071GR06,2026-08-24T21:25:17.292646054Z,16,2026-08-24T21:25:17.292646054Z,false,2026-08-24T21:41:03.386451378Z,01M0TTF3ADJ36CYQBD8356XFNQ,2026-08-24T21:41:03.269598702Z,,,48,2026-08-24T21:25:17.292646054Z,12,2026-08-24T21:25:17.292646054Z,training,2026-08-24T21:25:17.292646054Z,1,2026-08-24T21:25:17.292646054Z,4,2026-08-24T21:25:17.292646054Z,/tangrams/279_244.png,2026-08-24T21:41:27.999075794Z,/tangrams/279_244.png,2026-08-24T21:41:24.798659978Z,1787607684406,2026-08-24T21:41:24.793624315Z,0,2026-08-24T21:25:17.292646054Z,2,2026-08-24T21:25:17.903465812Z,true,2026-08-24T21:41:03.227292297Z,"[""/tangrams/422_339.png"",""/tangrams/138_405.png"",""/tangrams/366_66.png"",""/tangrams/279_244.png""]",2026-08-24T21:25:17.292646054Z,/tangrams/279_244.png,2026-08-24T21:25:17.292646054Z,D1,2026-08-24T21:25:17.292646054Z,4,2026-08-24T21:25:17.292646054Z,15,2026-08-24T21:25:17.292646054Z
01M0TTYQ28CBGV6JE2PQ3W2D78,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:31:20.008193268Z,"[{""text"":""?"",""sender"":{""id"":""01M0TTJT0T1FXWVGTP027BYENQ"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""A mountain potrait vertically lying"",""sender"":{""id"":""01M0TTENRE0ZSC234N2S1BW8ZS"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""Threee strikes image"",""sender"":{""id"":""01M0TTENRE0ZSC234N2S1BW8ZS"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""which one"",""sender"":{""id"":""01M0TTJT0T1FXWVGTP027BYENQ"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""With no strike on side"",""sender"":{""id"":""01M0TTENRE0ZSC234N2S1BW8ZS"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""oh yeah"",""sender"":{""id"":""01M0TTJT0T1FXWVGTP027BYENQ"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-24T21:50:27.749420586Z,"[1787608181090,1787608185851,1787608205672,1787608205832,1787608218787,1787608227761]",2026-08-24T21:50:27.763349432Z,,,false,2026-08-24T21:50:31.82518512Z,01M0TTENRE0ZSC234N2S1BW8ZS,2026-08-24T21:49:28.551723453Z,"[""C4"",""D3"",""B1"",""C1""]",2026-08-24T21:31:20.008193268Z,true,2026-08-24T21:50:31.803093992Z,01M0TTMWMDPGAHQRDA7BZJ8FEZ,2026-08-24T21:31:20.008193268Z,6,2026-08-24T21:31:20.008193268Z,false,2026-08-24T21:49:28.704745846Z,01M0TTJT0T1FXWVGTP027BYENQ,2026-08-24T21:49:28.551723453Z,,,48,2026-08-24T21:31:20.008193268Z,12,2026-08-24T21:31:20.008193268Z,training,2026-08-24T21:31:20.008193268Z,0,2026-08-24T21:31:20.008193268Z,4,2026-08-24T21:31:20.008193268Z,,2026-08-24T21:50:31.82518512Z,,2026-08-24T21:31:20.008193268Z,,,1,2026-08-24T21:31:20.008193268Z,2,2026-08-24T21:31:20.855211186Z,true,2026-08-24T21:49:28.435739914Z,"[""/tangrams/202_464.png"",""/tangrams/20_24.png"",""/tangrams/348_314.png"",""/tangrams/202_314.png""]",2026-08-24T21:31:20.008193268Z,/tangrams/202_314.png,2026-08-24T21:31:20.008193268Z,C1,2026-08-24T21:31:20.008193268Z,6,2026-08-24T21:31:20.008193268Z,5,2026-08-24T21:31:20.008193268Z
01M0TTYQ5MXBSJWTFVCVMSKW43,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:31:20.11699754Z,,,,,,,,,,,"[""C2"",""B4"",""B1"",""D1""]",2026-08-24T21:31:20.11699754Z,false,2026-08-24T21:31:20.11699754Z,01M0TTMWMDPGAHQRDA7BZJ8FEZ,2026-08-24T21:31:20.11699754Z,41,2026-08-24T21:31:20.11699754Z,,,,,,,48,2026-08-24T21:31:20.11699754Z,12,2026-08-24T21:31:20.11699754Z,training,2026-08-24T21:31:20.11699754Z,3,2026-08-24T21:31:20.11699754Z,4,2026-08-24T21:31:20.11699754Z,,,,2026-08-24T21:31:20.11699754Z,,,1,2026-08-24T21:31:20.11699754Z,2,2026-08-24T21:31:22.296155178Z,false,2026-08-24T21:31:20.11699754Z,"[""/tangrams/202_441.png"",""/tangrams/348_464.png"",""/tangrams/348_314.png"",""/tangrams/20_314.png""]",2026-08-24T21:31:20.11699754Z,/tangrams/348_314.png,2026-08-24T21:31:20.11699754Z,B1,2026-08-24T21:31:20.11699754Z,5,2026-08-24T21:31:20.11699754Z,40,2026-08-24T21:31:20.11699754Z
01M0TTKMT6SENPRWDNEFVYRDVQ,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:25:17.254746867Z,"[{""text"":""PIZZA HUT HAT ON TOP"",""sender"":{""id"":""01M0TT55D1DRDQ3JPT1CDTT5VN"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-24T21:37:52.163620342Z,[1787607472172],2026-08-24T21:37:52.174095315Z,,,true,2026-08-24T21:37:58.305830316Z,01M0TT55D1DRDQ3JPT1CDTT5VN,2026-08-24T21:37:32.918226023Z,"[""D1"",""C2"",""B4"",""A3""]",2026-08-24T21:25:17.254746867Z,true,2026-08-24T21:37:58.290253877Z,01M0TSZEY173D8F3KEP071GR06,2026-08-24T21:25:17.254746867Z,8,2026-08-24T21:25:17.254746867Z,false,2026-08-24T21:37:33.030447523Z,01M0TTF3ADJ36CYQBD8356XFNQ,2026-08-24T21:37:32.918226023Z,,,48,2026-08-24T21:25:17.254746867Z,12,2026-08-24T21:25:17.254746867Z,training,2026-08-24T21:25:17.254746867Z,0,2026-08-24T21:25:17.254746867Z,4,2026-08-24T21:25:17.254746867Z,/tangrams/422_339.png,2026-08-24T21:37:58.305830316Z,/tangrams/422_339.png,2026-08-24T21:37:55.16467357Z,1787607474770,2026-08-24T21:37:55.170519669Z,0,2026-08-24T21:25:17.254746867Z,2,2026-08-24T21:25:17.755988723Z,true,2026-08-24T21:37:32.870665433Z,"[""/tangrams/279_244.png"",""/tangrams/422_339.png"",""/tangrams/366_66.png"",""/tangrams/138_405.png""]",2026-08-24T21:25:17.254746867Z,/tangrams/422_339.png,2026-08-24T21:25:17.254746867Z,C2,2026-08-24T21:25:17.254746867Z,8,2026-08-24T21:25:17.254746867Z,7,2026-08-24T21:25:17.254746867Z
01M0TTKMV192DKPMV1BM3AVXYY,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:25:17.281931337Z,"[{""text"":""DIAMOND ON TOP"",""sender"":{""id"":""01M0TT55D1DRDQ3JPT1CDTT5VN"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-24T21:35:34.768839339Z,[1787607334777],2026-08-24T21:35:34.779234656Z,,,true,2026-08-24T21:35:41.287113199Z,01M0TT55D1DRDQ3JPT1CDTT5VN,2026-08-24T21:35:16.144031077Z,"[""A4"",""B3"",""D2"",""C1""]",2026-08-24T21:25:17.281931337Z,true,2026-08-24T21:35:41.275641037Z,01M0TSZEY173D8F3KEP071GR06,2026-08-24T21:25:17.281931337Z,2,2026-08-24T21:25:17.281931337Z,false,2026-08-24T21:35:16.373234727Z,01M0TTF3ADJ36CYQBD8356XFNQ,2026-08-24T21:35:16.144031077Z,,,48,2026-08-24T21:25:17.281931337Z,12,2026-08-24T21:25:17.281931337Z,training,2026-08-24T21:25:17.281931337Z,0,2026-08-24T21:25:17.281931337Z,4,2026-08-24T21:25:17.281931337Z,/tangrams/138_66.png,2026-08-24T21:35:41.287113199Z,/tangrams/138_66.png,2026-08-24T21:35:38.000865537Z,1787607337589,2026-08-24T21:35:37.995725922Z,0,2026-08-24T21:25:17.281931337Z,2,2026-08-24T21:25:17.633579522Z,true,2026-08-24T21:35:16.108184478Z,"[""/tangrams/138_66.png"",""/tangrams/366_405.png"",""/tangrams/279_339.png"",""/tangrams/422_244.png""]",2026-08-24T21:25:17.281931337Z,/tangrams/138_66.png,2026-08-24T21:25:17.281931337Z,A4,2026-08-24T21:25:17.281931337Z,2,2026-08-24T21:25:17.281931337Z,1,2026-08-24T21:25:17.281931337Z
01M0TTMQR7WT8RVVVAVBNPBP5B,01M0TSZV7X3D77NKMM5CDCW4Z6,2026-08-24T21:25:53.031129084Z,"[{""text"":""Sideways triangle facing right - 2 of them with pole down the middle"",""sender"":{""id"":""01M0TT4SREDP4QR1H8V4E3X5G9"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-24T21:36:09.878567049Z,[1787607369902],2026-08-24T21:36:09.904365157Z,,,false,2026-08-24T21:36:29.277401012Z,01M0TT4SREDP4QR1H8V4E3X5G9,2026-08-24T21:35:26.06706023Z,"[""B1"",""C4"",""A3"",""D2""]",2026-08-24T21:25:53.031129084Z,true,2026-08-24T21:36:29.266791027Z,01M0TSZV8ERABP36QP2627EVMT,2026-08-24T21:25:53.031129084Z,5,2026-08-24T21:25:53.031129084Z,false,2026-08-24T21:35:26.184802872Z,01M0TT4JP6VSYSTADD58E33WM9,2026-08-24T21:35:26.06706023Z,,,48,2026-08-24T21:25:53.031129084Z,12,2026-08-24T21:25:53.031129084Z,training,2026-08-24T21:25:53.031129084Z,0,2026-08-24T21:25:53.031129084Z,4,2026-08-24T21:25:53.031129084Z,,2026-08-24T21:36:29.277401012Z,,2026-08-24T21:25:53.031129084Z,,,1,2026-08-24T21:25:53.031129084Z,2,2026-08-24T21:25:53.453314565Z,true,2026-08-24T21:35:26.014352004Z,"[""/tangrams/348_314.png"",""/tangrams/202_464.png"",""/tangrams/66_24.png"",""/tangrams/20_441.png""]",2026-08-24T21:25:53.031129084Z,/tangrams/202_464.png,2026-08-24T21:25:53.031129084Z,C4,2026-08-24T21:25:53.031129084Z,5,2026-08-24T21:25:53.031129084Z,4,2026-08-24T21:25:53.031129084Z
01M0TTTPKNZ2ZXVD8JR5TDDNBG,01M0TSZV7X3D77NKMM5CDCW4Z6,2026-08-24T21:29:08.469675641Z,"[{""text"":""Looks like a tiny person with a giamt head and small body and legs"",""sender"":{""id"":""01M0TTBQPRE9XMJHBPDKM8GTC4"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-24T21:53:05.860371363Z,[1787608385873],2026-08-24T21:53:05.875392331Z,,,false,2026-08-24T21:53:26.901883615Z,01M0TTBQPRE9XMJHBPDKM8GTC4,2026-08-24T21:52:35.437433706Z,"[""D1"",""A2"",""B4"",""D2""]",2026-08-24T21:29:08.469675641Z,true,2026-08-24T21:53:26.881777893Z,01M0TSZV8KEDQHAT4X33M1GG1C,2026-08-24T21:29:08.469675641Z,15,2026-08-24T21:29:08.469675641Z,false,2026-08-24T21:52:35.616518264Z,01M0TT467Q69C5HQ20GW6FRRF2,2026-08-24T21:52:35.437433706Z,,,48,2026-08-24T21:29:08.469675641Z,12,2026-08-24T21:29:08.469675641Z,training,2026-08-24T21:29:08.469675641Z,1,2026-08-24T21:29:08.469675641Z,4,2026-08-24T21:29:08.469675641Z,/tangrams/348_464.png,2026-08-24T21:53:26.901883615Z,/tangrams/348_464.png,2026-08-24T21:53:23.67747362Z,1787608400910,2026-08-24T21:53:23.641592123Z,1,2026-08-24T21:29:08.469675641Z,2,2026-08-24T21:29:09.288161704Z,true,2026-08-24T21:52:35.37669822Z,"[""/tangrams/20_314.png"",""/tangrams/66_441.png"",""/tangrams/348_464.png"",""/tangrams/20_441.png""]",2026-08-24T21:29:08.469675641Z,/tangrams/20_441.png,2026-08-24T21:29:08.469675641Z,D2,2026-08-24T21:29:08.469675641Z,3,2026-08-24T21:29:08.469675641Z,14,2026-08-24T21:29:08.469675641Z
