id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,serverStartedAt,serverStartedAtLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01M0TTEYF42Q6CHFSX9JD56XJP,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:22:43.300860995Z,60,2026-08-24T21:22:43.300860995Z,true,2026-08-24T21:34:58.36568718Z,01M0TSZEY44B7XSP574QH2WQPJ,2026-08-24T21:22:43.300860995Z,0,2026-08-24T21:22:43.300860995Z,true,2026-08-24T21:34:08.015434046Z,selection,2026-08-24T21:22:43.300860995Z,01M0TTEY2ND8D7AR82ERCK88PV,2026-08-24T21:22:43.300860995Z,1787607248025,2026-08-24T21:34:08.027728431Z,true,2026-08-24T21:34:07.953028761Z,true,2026-08-24T21:34:08.047874909Z,01M0TTEYEY1CKH2YY918027E1G,2026-08-24T21:22:43.300860995Z
01M0TVKACR34WPFRCW630QMNXG,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:42:35.160543639Z,60,2026-08-24T21:42:35.160543639Z,true,2026-08-24T21:50:20.549710823Z,01M0TTMWMG725DJ5GA5M4WD8SY,2026-08-24T21:42:35.160543639Z,0,2026-08-24T21:42:35.160543639Z,true,2026-08-24T21:50:02.133392326Z,selection,2026-08-24T21:42:35.160543639Z,01M0TVK9H1MJSBBJS5X7DQB712,2026-08-24T21:42:35.160543639Z,1787608202153,2026-08-24T21:50:02.155708215Z,true,2026-08-24T21:50:02.055081256Z,true,2026-08-24T21:50:02.182961362Z,01M0TVKACHW4V37HGGEC996E5G,2026-08-24T21:42:35.160543639Z
01M0TVKB6JC3RV82D8ZS3RWFEZ,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:42:35.986744683Z,60,2026-08-24T21:42:35.986744683Z,true,2026-08-24T21:57:44.71308803Z,01M0TTMWMG725DJ5GA5M4WD8SY,2026-08-24T21:42:35.986744683Z,0,2026-08-24T21:42:35.986744683Z,true,2026-08-24T21:57:34.282334338Z,selection,2026-08-24T21:42:35.986744683Z,01M0TVK9RXV0XQG5FZ9W1DQ4WT,2026-08-24T21:42:35.986744683Z,1787608654309,2026-08-24T21:57:34.31096125Z,true,2026-08-24T21:57:34.193539836Z,true,2026-08-24T21:57:34.340695305Z,01M0TVKB6EXT0N7WAFYCTXAK45,2026-08-24T21:42:35.986744683Z
01M0TVKBM4ACF7ECNXD27963GD,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:42:36.420671384Z,3,2026-08-24T21:42:36.420671384Z,true,2026-08-24T22:00:48.389037418Z,01M0TTMWMG725DJ5GA5M4WD8SY,2026-08-24T21:42:36.420671384Z,1,2026-08-24T21:42:36.420671384Z,true,2026-08-24T22:00:45.353904142Z,feedback,2026-08-24T21:42:36.420671384Z,01M0TVKA2MN9M5CCMM5VZB4R8A,2026-08-24T21:42:36.420671384Z,1787608845371,2026-08-24T22:00:45.372824842Z,true,2026-08-24T22:00:45.289791297Z,true,2026-08-24T22:00:45.386595436Z,01M0TVKBKTQ2D0B2MAQQFATVEX,2026-08-24T21:42:36.420671384Z
01M0TTA6ACAM5R4PV5B589AXW3,01M0TSZV7X3D77NKMM5CDCW4Z6,2026-08-24T21:20:07.500808219Z,60,2026-08-24T21:20:07.500808219Z,true,2026-08-24T21:48:48.0840842Z,01M0TSZV8KEDQHAT4X3FNKVS2B,2026-08-24T21:20:07.500808219Z,0,2026-08-24T21:20:07.500808219Z,true,2026-08-24T21:48:29.524287422Z,selection,2026-08-24T21:20:07.500808219Z,01M0TTA59AFMAPNZE2PF10TCXT,2026-08-24T21:20:07.500808219Z,1787608109534,2026-08-24T21:48:29.535920066Z,true,2026-08-24T21:48:29.473066195Z,true,2026-08-24T21:48:29.553239394Z,01M0TTA6A636Q4X544W68352ZV,2026-08-24T21:20:07.500808219Z
01M0TTYQYVZX2TW1DCT1MS83ZE,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:31:20.923286669Z,3,2026-08-24T21:31:20.923286669Z,true,2026-08-24T21:52:15.906720111Z,01M0TTMWMDPGAHQRDA7BZJ8FEZ,2026-08-24T21:31:20.923286669Z,1,2026-08-24T21:31:20.923286669Z,true,2026-08-24T21:52:12.880160489Z,feedback,2026-08-24T21:31:20.923286669Z,01M0TTYQ1G7Z6X6EGXEN1X2SJZ,2026-08-24T21:31:20.923286669Z,1787608332890,2026-08-24T21:52:12.891942489Z,true,2026-08-24T21:52:12.834506578Z,true,2026-08-24T21:52:12.914644525Z,01M0TTYQYEEV9JG53XSRC3KWB9,2026-08-24T21:31:20.923286669Z
01M0TT9M3TT5Q1VX3HP8YV95K7,01M0TSZGJXR0N6DNTNARWRMFQ4,2026-08-24T21:19:48.858500569Z,3,2026-08-24T21:19:48.858500569Z,false,2026-08-24T21:19:48.858500569Z,01M0TSZGKE32G3R2H2EPQFBQNN,2026-08-24T21:19:48.858500569Z,1,2026-08-24T21:19:48.858500569Z,,,feedback,2026-08-24T21:19:48.858500569Z,01M0TT9KFS7M1X3BEW6QGG6SET,2026-08-24T21:19:48.858500569Z,,,false,2026-08-24T21:19:48.858500569Z,,,01M0TT9M3MCTFMNW0K4WBVXAEV,2026-08-24T21:19:48.858500569Z
01M0TTYRFDXHFYM2GT5K32CSZ2,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:31:21.453255878Z,60,2026-08-24T21:31:21.453255878Z,false,2026-08-24T21:31:21.453255878Z,01M0TTMWMDPGAHQRDA7BZJ8FEZ,2026-08-24T21:31:21.453255878Z,0,2026-08-24T21:31:21.453255878Z,,,selection,2026-08-24T21:31:21.453255878Z,01M0TTYQHYS3PMRW8GS7J3C6MM,2026-08-24T21:31:21.453255878Z,,,false,2026-08-24T21:31:21.453255878Z,,,01M0TTYRF5ZSZ2FH1RJBGM4MT1,2026-08-24T21:31:21.453255878Z
01M0TTA5ZVWF7QZMK7D2AKDP4A,01M0TSZV7X3D77NKMM5CDCW4Z6,2026-08-24T21:20:07.163625999Z,3,2026-08-24T21:20:07.163625999Z,true,2026-08-24T21:41:06.691763553Z,01M0TSZV8KEDQHAT4X3FNKVS2B,2026-08-24T21:20:07.163625999Z,1,2026-08-24T21:20:07.163625999Z,true,2026-08-24T21:41:03.661043921Z,feedback,2026-08-24T21:20:07.163625999Z,01M0TTA599EAT404370QMBDTVA,2026-08-24T21:20:07.163625999Z,1787607663674,2026-08-24T21:41:03.677028174Z,true,2026-08-24T21:41:03.625264525Z,true,2026-08-24T21:41:03.690551775Z,01M0TTA5ZQCST741YWMW0P5E69,2026-08-24T21:20:07.163625999Z
01M0TTKE4HD5ARCH9NN4FTJ1DE,01M0TSZGJXR0N6DNTNARWRMFQ4,2026-08-24T21:25:10.417551237Z,3,2026-08-24T21:25:10.417551237Z,false,2026-08-24T21:25:10.417551237Z,01M0TSZGKM72FFW193EYG47F25,2026-08-24T21:25:10.417551237Z,1,2026-08-24T21:25:10.417551237Z,,,feedback,2026-08-24T21:25:10.417551237Z,01M0TTKDEQ7QGNTNPY004AFSEH,2026-08-24T21:25:10.417551237Z,,,false,2026-08-24T21:25:10.417551237Z,,,01M0TTKE4DTE82R4XFG4MZDKWR,2026-08-24T21:25:10.417551237Z
01M0TTKE9F69EHF6ZY926E2044,01M0TSZGJXR0N6DNTNARWRMFQ4,2026-08-24T21:25:10.575046915Z,60,2026-08-24T21:25:10.575046915Z,false,2026-08-24T21:25:10.575046915Z,01M0TSZGKM72FFW193EYG47F25,2026-08-24T21:25:10.575046915Z,0,2026-08-24T21:25:10.575046915Z,,,selection,2026-08-24T21:25:10.575046915Z,01M0TTKDFF1ADFN4MK0SWMW35P,2026-08-24T21:25:10.575046915Z,,,false,2026-08-24T21:25:10.575046915Z,,,01M0TTKE9AYA71342XC4HQH8QT,2026-08-24T21:25:10.575046915Z
01M0TTMRQ23SN2SC95M01FET95,01M0TSZV7X3D77NKMM5CDCW4Z6,2026-08-24T21:25:54.019014577Z,60,2026-08-24T21:25:54.019014577Z,true,2026-08-24T21:49:50.983810198Z,01M0TSZV8ERABP36QP2627EVMT,2026-08-24T21:25:54.019014577Z,0,2026-08-24T21:25:54.019014577Z,true,2026-08-24T21:49:28.852121998Z,selection,2026-08-24T21:25:54.019014577Z,01M0TTMQX29JXGCTE2SX5JEDE9,2026-08-24T21:25:54.019014577Z,1787608168864,2026-08-24T21:49:28.865586872Z,true,2026-08-24T21:49:28.807354117Z,true,2026-08-24T21:49:28.880668841Z,01M0TTMRPYGPZSZ2NXDHWSE4TD,2026-08-24T21:25:54.019014577Z
01M0TTTQG0AZ7P1GYVGAAHJQZS,01M0TSZV7X3D77NKMM5CDCW4Z6,2026-08-24T21:29:09.37683404Z,3,2026-08-24T21:29:09.37683404Z,true,2026-08-24T21:55:24.944848738Z,01M0TSZV8KEDQHAT4X33M1GG1C,2026-08-24T21:29:09.37683404Z,1,2026-08-24T21:29:09.37683404Z,true,2026-08-24T21:55:21.8968916Z,feedback,2026-08-24T21:29:09.37683404Z,01M0TTTPJETWQPZZX8MCH68X7G,2026-08-24T21:29:09.37683404Z,1787608521909,2026-08-24T21:55:21.911210068Z,true,2026-08-24T21:55:21.854258433Z,true,2026-08-24T21:55:21.929816668Z,01M0TTTQFNRN0S0KQYWP2AZF0J,2026-08-24T21:29:09.37683404Z
01M0TTYRQ0XABGV7C5P4NX5NY7,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:31:21.696506944Z,3,2026-08-24T21:31:21.696506944Z,false,2026-08-24T21:31:21.696506944Z,01M0TTMWMDPGAHQRDA7BZJ8FEZ,2026-08-24T21:31:21.696506944Z,1,2026-08-24T21:31:21.696506944Z,,,feedback,2026-08-24T21:31:21.696506944Z,01M0TTYQEWGCAZDS3V9W8PJZM6,2026-08-24T21:31:21.696506944Z,,,false,2026-08-24T21:31:21.696506944Z,,,01M0TTYRPM88X7KTMWKPKAMJW0,2026-08-24T21:31:21.696506944Z
01M0TT9KZ3TYD7CNZ1XE7Q1JFB,01M0TSZGJXR0N6DNTNARWRMFQ4,2026-08-24T21:19:48.707158501Z,60,2026-08-24T21:19:48.707158501Z,false,2026-08-24T21:19:48.707158501Z,01M0TSZGKE32G3R2H2EPQFBQNN,2026-08-24T21:19:48.707158501Z,0,2026-08-24T21:19:48.707158501Z,,,selection,2026-08-24T21:19:48.707158501Z,01M0TT9KHNCXNYD2E4YA7HYMQP,2026-08-24T21:19:48.707158501Z,,,false,2026-08-24T21:19:48.707158501Z,,,01M0TT9KYXCVAJGXZ769XE6076,2026-08-24T21:19:48.707158501Z
01M0TT9M9NND1DVAXSZN7HJ7CW,01M0TSZGJXR0N6DNTNARWRMFQ4,2026-08-24T21:19:49.045389239Z,3,2026-08-24T21:19:49.045389239Z,false,2026-08-24T21:19:49.045389239Z,01M0TSZGKE32G3R2H2EPQFBQNN,2026-08-24T21:19:49.045389239Z,1,2026-08-24T21:19:49.045389239Z,,,feedback,2026-08-24T21:19:49.045389239Z,01M0TT9KM80SA1WC7QVVBNYTM2,2026-08-24T21:19:49.045389239Z,,,false,2026-08-24T21:19:49.045389239Z,,,01M0TT9M9H44WM962HZKJYMZ8H,2026-08-24T21:19:49.045389239Z
01M0TTKNJX717CGAQ2G0HF1PPY,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:25:18.04524256Z,3,2026-08-24T21:25:18.04524256Z,true,2026-08-24T21:45:04.898984187Z,01M0TSZEY173D8F3KEP071GR06,2026-08-24T21:25:18.04524256Z,1,2026-08-24T21:25:18.04524256Z,true,2026-08-24T21:45:01.865839121Z,feedback,2026-08-24T21:25:18.04524256Z,01M0TTKMXGQXNQTSGF6TR630G5,2026-08-24T21:25:18.04524256Z,1787607901873,2026-08-24T21:45:01.874634724Z,true,2026-08-24T21:45:01.829214697Z,true,2026-08-24T21:45:01.886846806Z,01M0TTKNJRNJ3JGRYCGVT953RX,2026-08-24T21:25:18.04524256Z
01M0TTTQMK1F5PNCT2T4W45B70,01M0TSZV7X3D77NKMM5CDCW4Z6,2026-08-24T21:29:09.523538729Z,3,2026-08-24T21:29:09.523538729Z,true,2026-08-24T21:58:11.856700463Z,01M0TSZV8KEDQHAT4X33M1GG1C,2026-08-24T21:29:09.523538729Z,1,2026-08-24T21:29:09.523538729Z,true,2026-08-24T21:58:08.807757022Z,feedback,2026-08-24T21:29:09.523538729Z,01M0TTTPSZMCAD172F8PMHTVB8,2026-08-24T21:29:09.523538729Z,1787608688821,2026-08-24T21:58:08.822658125Z,true,2026-08-24T21:58:08.756635396Z,true,2026-08-24T21:58:08.840696487Z,01M0TTTQMB01RV5SE2RFQT5DV3,2026-08-24T21:29:09.523538729Z
01M0TTTQXH8BVDWZTBH6NYVER1,01M0TSZV7X3D77NKMM5CDCW4Z6,2026-08-24T21:29:09.809195241Z,3,2026-08-24T21:29:09.809195241Z,true,2026-08-24T22:03:55.122359572Z,01M0TSZV8KEDQHAT4X33M1GG1C,2026-08-24T21:29:09.809195241Z,1,2026-08-24T21:29:09.809195241Z,true,2026-08-24T22:03:52.06008493Z,feedback,2026-08-24T21:29:09.809195241Z,01M0TTTPS7K0H2SN8HCS08WX4F,2026-08-24T21:29:09.809195241Z,1787609032076,2026-08-24T22:03:52.079035344Z,true,2026-08-24T22:03:52.014141659Z,true,2026-08-24T22:03:52.106167721Z,01M0TTTQX5E6MSKT4GDRWMWQJM,2026-08-24T21:29:09.809195241Z
01M0TV7KZ6FSKN2AY0WMNCN1GY,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:36:11.750122577Z,60,2026-08-24T21:36:11.750122577Z,true,2026-08-24T21:58:51.976055644Z,01M0TTMWM9GSP2NP0T4CET96EB,2026-08-24T21:36:11.750122577Z,0,2026-08-24T21:36:11.750122577Z,true,2026-08-24T21:58:45.560668345Z,selection,2026-08-24T21:36:11.750122577Z,01M0TV7JZKTW5ZC5V1V142XFCA,2026-08-24T21:36:11.750122577Z,1787608725579,2026-08-24T21:58:45.580468334Z,true,2026-08-24T21:58:45.512459921Z,true,2026-08-24T21:58:45.596873117Z,01M0TV7KZ0FM6HREPVV8X5DQQX,2026-08-24T21:36:11.750122577Z
01M0TV7M8Z3K01AY0Q8XVSHN68,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:36:12.063697458Z,3,2026-08-24T21:36:12.063697458Z,true,2026-08-24T22:02:04.449925709Z,01M0TTMWM9GSP2NP0T4CET96EB,2026-08-24T21:36:12.063697458Z,1,2026-08-24T21:36:12.063697458Z,true,2026-08-24T22:02:01.403065141Z,feedback,2026-08-24T21:36:12.063697458Z,01M0TV7JWQRXENS6MRNBMVK5E6,2026-08-24T21:36:12.063697458Z,1787608921423,2026-08-24T22:02:01.424390474Z,true,2026-08-24T22:02:01.353324553Z,true,2026-08-24T22:02:01.445532908Z,01M0TV7M8PS7WRYSQNSJJQQZBX,2026-08-24T21:36:12.063697458Z
01M0TV7MGBTQPWXYZ3M7AYJ52W,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:36:12.299761192Z,60,2026-08-24T21:36:12.299761192Z,true,2026-08-24T22:04:10.448732795Z,01M0TTMWM9GSP2NP0T4CET96EB,2026-08-24T21:36:12.299761192Z,0,2026-08-24T21:36:12.299761192Z,true,2026-08-24T22:04:02.262645469Z,selection,2026-08-24T21:36:12.299761192Z,01M0TV7JRZ22YG5H7EJKAYKKSA,2026-08-24T21:36:12.299761192Z,1787609042277,2026-08-24T22:04:02.279287145Z,true,2026-08-24T22:04:02.214376725Z,true,2026-08-24T22:04:02.305710524Z,01M0TV7MG6A7F524HHGM8VPEHV,2026-08-24T21:36:12.299761192Z
01M0TTEYTGK3EEKGC7H3ZTPQ2A,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:22:43.664082342Z,3,2026-08-24T21:22:43.664082342Z,true,2026-08-24T21:48:09.895691622Z,01M0TSZEY44B7XSP574QH2WQPJ,2026-08-24T21:22:43.664082342Z,1,2026-08-24T21:22:43.664082342Z,true,2026-08-24T21:48:06.842614176Z,feedback,2026-08-24T21:22:43.664082342Z,01M0TTEY416KN6Y71XZSXGAFJF,2026-08-24T21:22:43.664082342Z,1787608086853,2026-08-24T21:48:06.85470126Z,true,2026-08-24T21:48:06.808651856Z,true,2026-08-24T21:48:06.882415516Z,01M0TTEYTCXGNYCB0J5MESAFK9,2026-08-24T21:22:43.664082342Z
01M0TTK1DPRRX5EK450K6KDMGP,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:24:57.39890506Z,60,2026-08-24T21:24:57.39890506Z,true,2026-08-24T21:48:08.683410053Z,01M0TSZEY54T11A9AMGVA6T4ZB,2026-08-24T21:24:57.39890506Z,0,2026-08-24T21:24:57.39890506Z,true,2026-08-24T21:47:33.451552521Z,selection,2026-08-24T21:24:57.39890506Z,01M0TTK10R84A9NKPWJ8S3Y33W,2026-08-24T21:24:57.39890506Z,1787608053486,2026-08-24T21:47:33.488028719Z,true,2026-08-24T21:47:33.394704397Z,true,2026-08-24T21:47:33.507888171Z,01M0TTK1DJM5WWSF28GY3C9JTH,2026-08-24T21:24:57.39890506Z
01M0TVKAY32YKJ0Y3M2MA49C15,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:42:35.715339886Z,3,2026-08-24T21:42:35.715339886Z,true,2026-08-24T21:55:40.57388952Z,01M0TTMWMG725DJ5GA5M4WD8SY,2026-08-24T21:42:35.715339886Z,1,2026-08-24T21:42:35.715339886Z,true,2026-08-24T21:55:37.538658204Z,feedback,2026-08-24T21:42:35.715339886Z,01M0TVK9Q7GX75E794JT5H3XSB,2026-08-24T21:42:35.715339886Z,1787608537551,2026-08-24T21:55:37.552891576Z,true,2026-08-24T21:55:37.498608578Z,true,2026-08-24T21:55:37.569990905Z,01M0TVKAXR16PJ8XFXCK8FH5JG,2026-08-24T21:42:35.715339886Z
01M0TTKDQSEW0ZDK0P41C750P3,01M0TSZGJXR0N6DNTNARWRMFQ4,2026-08-24T21:25:10.009485487Z,60,2026-08-24T21:25:10.009485487Z,false,2026-08-24T21:25:10.009485487Z,01M0TSZGKM72FFW193EYG47F25,2026-08-24T21:25:10.009485487Z,0,2026-08-24T21:25:10.009485487Z,,,selection,2026-08-24T21:25:10.009485487Z,01M0TTKD9SKBCFS210A2F45H73,2026-08-24T21:25:10.009485487Z,,,false,2026-08-24T21:25:10.009485487Z,,,01M0TTKDQMD383BV5YP3NETY1H,2026-08-24T21:25:10.009485487Z
01M0TTKDZJTHFHC759GA4PDW9H,01M0TSZGJXR0N6DNTNARWRMFQ4,2026-08-24T21:25:10.258466985Z,60,2026-08-24T21:25:10.258466985Z,false,2026-08-24T21:25:10.258466985Z,01M0TSZGKM72FFW193EYG47F25,2026-08-24T21:25:10.258466985Z,0,2026-08-24T21:25:10.258466985Z,,,selection,2026-08-24T21:25:10.258466985Z,01M0TTKDDX603AKBNJ30GPP9W1,2026-08-24T21:25:10.258466985Z,,,false,2026-08-24T21:25:10.258466985Z,,,01M0TTKDZEEPW74N8PSPGSVNBE,2026-08-24T21:25:10.258466985Z
01M0TTNRX2XF5ERHS5F5WHDXN2,01M0TSZGJXR0N6DNTNARWRMFQ4,2026-08-24T21:26:26.978329534Z,60,2026-08-24T21:26:26.978329534Z,false,2026-08-24T21:26:26.978329534Z,01M0TSZGKJQW5S4GCP9150DNN9,2026-08-24T21:26:26.978329534Z,0,2026-08-24T21:26:26.978329534Z,,,selection,2026-08-24T21:26:26.978329534Z,01M0TTNRJKRYNPC050XJXAY9YC,2026-08-24T21:26:26.978329534Z,,,false,2026-08-24T21:26:26.978329534Z,,,01M0TTNRWXWE2KYR0JTQNPN99R,2026-08-24T21:26:26.978329534Z
01M0TTNRXXW3YH1TPA9EHMVNXB,01M0TSZGJXR0N6DNTNARWRMFQ4,2026-08-24T21:26:27.005590676Z,3,2026-08-24T21:26:27.005590676Z,false,2026-08-24T21:26:27.005590676Z,01M0TSZGKJQW5S4GCP9150DNN9,2026-08-24T21:26:27.005590676Z,1,2026-08-24T21:26:27.005590676Z,,,feedback,2026-08-24T21:26:27.005590676Z,01M0TTNRJF84CXT8D9DPQT03AP,2026-08-24T21:26:27.005590676Z,,,false,2026-08-24T21:26:27.005590676Z,,,01M0TTNRXNE85Z89DGPAFKY51G,2026-08-24T21:26:27.005590676Z
01M0TTA5KS45D0D7PCX41DHFGJ,01M0TSZV7X3D77NKMM5CDCW4Z6,2026-08-24T21:20:06.777645341Z,60,2026-08-24T21:20:06.777645341Z,true,2026-08-24T21:29:17.948122952Z,01M0TSZV8KEDQHAT4X3FNKVS2B,2026-08-24T21:20:06.777645341Z,0,2026-08-24T21:20:06.777645341Z,true,2026-08-24T21:28:25.82410435Z,selection,2026-08-24T21:20:06.777645341Z,01M0TTA5ERQ1ZPDRRR67HJSMXN,2026-08-24T21:20:06.777645341Z,1787606905830,2026-08-24T21:28:25.832430822Z,true,2026-08-24T21:28:25.789686404Z,true,2026-08-24T21:28:25.844399183Z,01M0TTA5KN64X9SVPD10MW8BZC,2026-08-24T21:20:06.777645341Z
01M0TTK1RR1AA2STZZS6BX3QDG,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:24:57.752514245Z,60,2026-08-24T21:24:57.752514245Z,true,2026-08-24T22:03:40.605308736Z,01M0TSZEY54T11A9AMGVA6T4ZB,2026-08-24T21:24:57.752514245Z,0,2026-08-24T21:24:57.752514245Z,true,2026-08-24T22:02:46.204043008Z,selection,2026-08-24T21:24:57.752514245Z,01M0TTK18DRK0TE1A05TXGSK3F,2026-08-24T21:24:57.752514245Z,1787608966220,2026-08-24T22:02:46.221661573Z,true,2026-08-24T22:02:46.156196116Z,true,2026-08-24T22:02:46.240226883Z,01M0TTK1RMSYGB8EGEHKB70M7P,2026-08-24T21:24:57.752514245Z
01M0TTNRTV65WXFNNS8TVTBW5Q,01M0TSZGJXR0N6DNTNARWRMFQ4,2026-08-24T21:26:26.907303139Z,60,2026-08-24T21:26:26.907303139Z,false,2026-08-24T21:26:26.907303139Z,01M0TSZGKJQW5S4GCP9150DNN9,2026-08-24T21:26:26.907303139Z,0,2026-08-24T21:26:26.907303139Z,,,selection,2026-08-24T21:26:26.907303139Z,01M0TTNRJZNM0YCJXVEJ9TT3A8,2026-08-24T21:26:26.907303139Z,,,false,2026-08-24T21:26:26.907303139Z,,,01M0TTNRTN1EMM6BC3PRGEBMM7,2026-08-24T21:26:26.907303139Z
01M0TTNRVKGXKGCBV926N8VM36,01M0TSZGJXR0N6DNTNARWRMFQ4,2026-08-24T21:26:26.933285898Z,3,2026-08-24T21:26:26.933285898Z,false,2026-08-24T21:26:26.933285898Z,01M0TSZGKJQW5S4GCP9150DNN9,2026-08-24T21:26:26.933285898Z,1,2026-08-24T21:26:26.933285898Z,,,feedback,2026-08-24T21:26:26.933285898Z,01M0TTNRJVPABY3DJT5BWSXX0J,2026-08-24T21:26:26.933285898Z,,,false,2026-08-24T21:26:26.933285898Z,,,01M0TTNRVDRH32WCC9GFY1FAJX,2026-08-24T21:26:26.933285898Z
01M0TTTQACB8EFJB3P76ES58QH,01M0TSZV7X3D77NKMM5CDCW4Z6,2026-08-24T21:29:09.196612906Z,60,2026-08-24T21:29:09.196612906Z,true,2026-08-24T21:52:00.691996292Z,01M0TSZV8KEDQHAT4X33M1GG1C,2026-08-24T21:29:09.196612906Z,0,2026-08-24T21:29:09.196612906Z,true,2026-08-24T21:51:32.8919205Z,selection,2026-08-24T21:29:09.196612906Z,01M0TTTPN187QJEH8TKWVPMBKW,2026-08-24T21:29:09.196612906Z,1787608292904,2026-08-24T21:51:32.90574636Z,true,2026-08-24T21:51:32.846741598Z,true,2026-08-24T21:51:32.925877436Z,01M0TTTQA2AM43GR5DXJHNKQRF,2026-08-24T21:29:09.196612906Z
01M0TTYQW1CQQSK3Q2ASZQ0B4Y,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:31:20.833254281Z,60,2026-08-24T21:31:20.833254281Z,true,2026-08-24T21:50:28.662147736Z,01M0TTMWMDPGAHQRDA7BZJ8FEZ,2026-08-24T21:31:20.833254281Z,0,2026-08-24T21:31:20.833254281Z,true,2026-08-24T21:49:28.635240105Z,selection,2026-08-24T21:31:20.833254281Z,01M0TTYQ28CBGV6JE2PQ3W2D78,2026-08-24T21:31:20.833254281Z,1787608168645,2026-08-24T21:49:28.647069668Z,true,2026-08-24T21:49:28.572836526Z,true,2026-08-24T21:49:28.665841606Z,01M0TTYQVSRFHJQW5TKK7DDFK7,2026-08-24T21:31:20.833254281Z
01M0TTYRW7Q67Y9TRZKFF5WRVW,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:31:21.863425712Z,60,2026-08-24T21:31:21.863425712Z,false,2026-08-24T21:31:21.863425712Z,01M0TTMWMDPGAHQRDA7BZJ8FEZ,2026-08-24T21:31:21.863425712Z,0,2026-08-24T21:31:21.863425712Z,,,selection,2026-08-24T21:31:21.863425712Z,01M0TTYQC04FM93XYFK5FHADWD,2026-08-24T21:31:21.863425712Z,,,false,2026-08-24T21:31:21.863425712Z,,,01M0TTYRW0W2NZC077T71QJ0C0,2026-08-24T21:31:21.863425712Z
01M0TTK1SR6XH02T50K9NESK9G,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:24:57.784463522Z,3,2026-08-24T21:24:57.784463522Z,true,2026-08-24T22:05:01.038224039Z,01M0TSZEY54T11A9AMGVA6T4ZB,2026-08-24T21:24:57.784463522Z,1,2026-08-24T21:24:57.784463522Z,true,2026-08-24T22:04:57.99886515Z,feedback,2026-08-24T21:24:57.784463522Z,01M0TTK18S21Q80GH0Q5PZY6NQ,2026-08-24T21:24:57.784463522Z,1787609098012,2026-08-24T22:04:58.014753196Z,true,2026-08-24T22:04:57.941675413Z,true,2026-08-24T22:04:58.035756516Z,01M0TTK1SMS538G0GS60AGFVCV,2026-08-24T21:24:57.784463522Z
01M0TTMR3NMGSMBXGVGMDBMENN,01M0TSZV7X3D77NKMM5CDCW4Z6,2026-08-24T21:25:53.397791004Z,60,2026-08-24T21:25:53.397791004Z,true,2026-08-24T21:34:48.578438083Z,01M0TSZV8ERABP36QP2627EVMT,2026-08-24T21:25:53.397791004Z,0,2026-08-24T21:25:53.397791004Z,true,2026-08-24T21:34:25.851946609Z,selection,2026-08-24T21:25:53.397791004Z,01M0TTMQRGQVPV7Y6EZ7VKJX36,2026-08-24T21:25:53.397791004Z,1787607265858,2026-08-24T21:34:25.859356511Z,true,2026-08-24T21:34:25.819086399Z,true,2026-08-24T21:34:25.873771709Z,01M0TTMR3G7J658G9FN2Q3363Q,2026-08-24T21:25:53.397791004Z
01M0TT9MKS1CASAPKEW2KBBXHE,01M0TSZGJXR0N6DNTNARWRMFQ4,2026-08-24T21:19:49.369457293Z,3,2026-08-24T21:19:49.369457293Z,false,2026-08-24T21:19:49.369457293Z,01M0TSZGKE32G3R2H2EPQFBQNN,2026-08-24T21:19:49.369457293Z,1,2026-08-24T21:19:49.369457293Z,,,feedback,2026-08-24T21:19:49.369457293Z,01M0TT9KJ35Q4935R1ZKN7RKHA,2026-08-24T21:19:49.369457293Z,,,false,2026-08-24T21:19:49.369457293Z,,,01M0TT9MKNTKMBJNW92QMCRCTV,2026-08-24T21:19:49.369457293Z
